gene_short_name	logFC	t	P.Value	adj.P.Val	B
Olr135	0	0	1	1	-7.853518482
Olr136	0	0	1	1	-7.853518482
Olr137	0	0	1	1	-7.853518482
Olr139	0	0	1	1	-7.853518482
Olr140	0	0	1	1	-7.853518482
Olr141	0	0	1	1	-7.853518482
Olr142	0	0	1	1	-7.853518482
Olr143	0	0	1	1	-7.853518482
Olr144	0	0	1	1	-7.853518482
Olr145	0	0	1	1	-7.853518482
Olr148	0	0	1	1	-7.853518482
RGD1562433	0	0	1	1	-7.853518482
Ubqln3	0	0	1	1	-7.853518482
Ubqlnl	0	0	1	1	-7.853518482
RGD1310717	0	0	1	1	-7.853518482
Olr149	0	0	1	1	-7.853518482
Olr150	0	0	1	1	-7.853518482
Olr152	0	0	1	1	-7.853518482
Olr153	0	0	1	1	-7.853518482
Olr154	0	0	1	1	-7.853518482
Olr155	0	0	1	1	-7.853518482
Olr156	0	0	1	1	-7.853518482
Olr157	0	0	1	1	-7.853518482
Olr158	0	0	1	1	-7.853518482
Olr159	0	0	1	1	-7.853518482
Olr160	0	0	1	1	-7.853518482
Olr161	0	0	1	1	-7.853518482
Olr162	0	0	1	1	-7.853518482
Olr163	0	0	1	1	-7.853518482
Olr164	0	0	1	1	-7.853518482
Olr165	0	0	1	1	-7.853518482
Olr167	0	0	1	1	-7.853518482
Olr168	0	0	1	1	-7.853518482
Olr170	0	0	1	1	-7.853518482
Olr171	0	0	1	1	-7.853518482
Olr172	0	0	1	1	-7.853518482
Olr174	0	0	1	1	-7.853518482
Olr175	0	0	1	1	-7.853518482
Olr176	0	0	1	1	-7.853518482
Olr178	0	0	1	1	-7.853518482
Olr179	0	0	1	1	-7.853518482
Olr181	0	0	1	1	-7.853518482
Olr183	0	0	1	1	-7.853518482
Olr185	0	0	1	1	-7.853518482
Olr186	0	0	1	1	-7.853518482
Olr188	0	0	1	1	-7.853518482
Olr189	0	0	1	1	-7.853518482
Olr190	0	0	1	1	-7.853518482
Olr192	0	0	1	1	-7.853518482
Olr194	0	0	1	1	-7.853518482
Olr196	0	0	1	1	-7.853518482
Olr197	0	0	1	1	-7.853518482
Olr198	0	0	1	1	-7.853518482
Olr199	0	0	1	1	-7.853518482
Olr200	0	0	1	1	-7.853518482
Olr201	0	0	1	1	-7.853518482
Olr202	0	0	1	1	-7.853518482
Olr203	0	0	1	1	-7.853518482
Olr204	0	0	1	1	-7.853518482
Olr205	0	0	1	1	-7.853518482
Olr206	0	0	1	1	-7.853518482
Olr208	0	0	1	1	-7.853518482
Olr209	0	0	1	1	-7.853518482
Olr210	0	0	1	1	-7.853518482
Olr211	0	0	1	1	-7.853518482
Olr213	0	0	1	1	-7.853518482
Olr214	0	0	1	1	-7.853518482
Olr215	0	0	1	1	-7.853518482
Olr217	0	0	1	1	-7.853518482
Olr218	0	0	1	1	-7.853518482
Olr220	0	0	1	1	-7.853518482
Olr221	0	0	1	1	-7.853518482
Olr222	0	0	1	1	-7.853518482
Olr224	0	0	1	1	-7.853518482
Olr226	0	0	1	1	-7.853518482
Olr227	0	0	1	1	-7.853518482
Olr229	0	0	1	1	-7.853518482
Olr230	0	0	1	1	-7.853518482
Olr231	0	0	1	1	-7.853518482
Olr232	0	0	1	1	-7.853518482
Olr233	0	0	1	1	-7.853518482
Olr234	0	0	1	1	-7.853518482
Olr235	0	0	1	1	-7.853518482
Olr237	0	0	1	1	-7.853518482
Olr239	0	0	1	1	-7.853518482
Olr241	0	0	1	1	-7.853518482
Olr242	0	0	1	1	-7.853518482
Olr245	0	0	1	1	-7.853518482
Olr246	0	0	1	1	-7.853518482
Olr247	0	0	1	1	-7.853518482
Olr250	0	0	1	1	-7.853518482
Olr251	0	0	1	1	-7.853518482
Olr252	0	0	1	1	-7.853518482
Olr257	0	0	1	1	-7.853518482
Olr259	0	0	1	1	-7.853518482
Olr263	0	0	1	1	-7.853518482
Olr264	0	0	1	1	-7.853518482
Olr267	0	0	1	1	-7.853518482
Olr268	0	0	1	1	-7.853518482
Olr270	0	0	1	1	-7.853518482
Olr271	0	0	1	1	-7.853518482
Olr272	0	0	1	1	-7.853518482
Stfa3	0	0	1	1	-7.853518482
Olr276	0	0	1	1	-7.853518482
Olr278	0	0	1	1	-7.853518482
Olr279	0	0	1	1	-7.853518482
Stfa2l1	0	0	1	1	-7.853518482
Stfa3l1	0	0	1	1	-7.853518482
Csta	0	0	1	1	-7.853518482
Olr281	0	0	1	1	-7.853518482
Olr282	0	0	1	1	-7.853518482
Olr283	0	0	1	1	-7.853518482
Wdr5b	0	0	1	1	-7.853518482
Olr285	0	0	1	1	-7.853518482
LOC499240	0	0	1	1	-7.853518482
Zdhhc19	0	0	1	1	-7.853518482
LOC102549772	0	0	1	1	-7.853518482
Pth	0	0	1	1	-7.853518482
Calca	0	0	1	1	-7.853518482
Calcb	0	0	1	1	-7.853518482
Atp13a4	0	0	1	1	-7.853518482
Uts2b	0	0	1	1	-7.853518482
Ostn	0	0	1	1	-7.853518482
Cldn16	0	0	1	1	-7.853518482
Gpr139	0	0	1	1	-7.853518482
Tprg1	0	0	1	1	-7.853518482
Gp2	0	0	1	1	-7.853518482
Umod	0	0	1	1	-7.853518482
RGD1559600	0	0	1	1	-7.853518482
Abca15	0	0	1	1	-7.853518482
Rtp2	0	0	1	1	-7.853518482
Sst	0	0	1	1	-7.853518482
Rtp1	0	0	1	1	-7.853518482
Ern2	0	0	1	1	-7.853518482
Cacng3	0	0	1	1	-7.853518482
Slc5a11	0	0	1	1	-7.853518482
Mir1224	0	0	1	1	-7.853518482
Mir6323	0	0	1	1	-7.853518482
Lamp3	0	0	1	1	-7.853518482
Olr1565	0	0	1	1	-7.853518482
Olr1566	0	0	1	1	-7.853518482
Olr1567	0	0	1	1	-7.853518482
Olr1568	0	0	1	1	-7.853518482
Olr1569	0	0	1	1	-7.853518482
LOC100271845	0	0	1	1	-7.853518482
Txnrd2	0	0	1	1	-7.853518482
Arvcf	0	0	1	1	-7.853518482
Mir185	0	0	1	1	-7.853518482
Gsc2	0	0	1	1	-7.853518482
Car15	0	0	1	1	-7.853518482
Mir301b	0	0	1	1	-7.853518482
Mir130b	0	0	1	1	-7.853518482
RGD1563217	0	0	1	1	-7.853518482
Doc2a	0	0	1	1	-7.853518482
Sez6l2	0	0	1	1	-7.853518482
Igll1	0	0	1	1	-7.853518482
Zg16	0	0	1	1	-7.853518482
Mir762	0	0	1	1	-7.853518482
Cox6a2	0	0	1	1	-7.853518482
Slc5a2	0	0	1	1	-7.853518482
Btbd16	0	0	1	1	-7.853518482
Cuzd1	0	0	1	1	-7.853518482
RGD1560958	0	0	1	1	-7.853518482
Fam24a	0	0	1	1	-7.853518482
Hmx3	0	0	1	1	-7.853518482
Hmx2	0	0	1	1	-7.853518482
Mmp21	0	0	1	1	-7.853518482
LOC100302465	0	0	1	1	-7.853518482
Nps	0	0	1	1	-7.853518482
Tcerg1l	0	0	1	1	-7.853518482
Jakmip3	0	0	1	1	-7.853518482
Lrrc27	0	0	1	1	-7.853518482
Nkx6-2	0	0	1	1	-7.853518482
Mir202	0	0	1	1	-7.853518482
Msx3	0	0	1	1	-7.853518482
Caly	0	0	1	1	-7.853518482
Prap1	0	0	1	1	-7.853518482
Sprn	0	0	1	1	-7.853518482
Olr286	0	0	1	1	-7.853518482
Hira	0	0	1	1	-7.853518482
Mrpl40	0	0	1	1	-7.853518482
LOC498122	0	0	1	1	-7.853518482
Ufd1l	0	0	1	1	-7.853518482
Cdc45	0	0	1	1	-7.853518482
Cldn5	0	0	1	1	-7.853518482
Apod	0	0	1	1	-7.853518482
Olr289	0	0	1	1	-7.853518482
Olr292	0	0	1	1	-7.853518482
Olr295	0	0	1	1	-7.853518482
Olr297	0	0	1	1	-7.853518482
Olr298	0	0	1	1	-7.853518482
Olr299	0	0	1	1	-7.853518482
Olr300	0	0	1	1	-7.853518482
Olr302	0	0	1	1	-7.853518482
Olr303	0	0	1	1	-7.853518482
Olr304	0	0	1	1	-7.853518482
Olr305	0	0	1	1	-7.853518482
Olr306	0	0	1	1	-7.853518482
Olr307	0	0	1	1	-7.853518482
Olr308	0	0	1	1	-7.853518482
Olr309	0	0	1	1	-7.853518482
Olr310	0	0	1	1	-7.853518482
Olr311	0	0	1	1	-7.853518482
Olr312	0	0	1	1	-7.853518482
Olr313	0	0	1	1	-7.853518482
Olr315	0	0	1	1	-7.853518482
Scgb1c1	0	0	1	1	-7.853518482
Mir3574	0	0	1	1	-7.853518482
Mir210	0	0	1	1	-7.853518482
Drd4	0	0	1	1	-7.853518482
LOC685544	0	0	1	1	-7.853518482
Mir483	0	0	1	1	-7.853518482
Ins2	0	0	1	1	-7.853518482
Th	0	0	1	1	-7.853518482
Mrgprg	0	0	1	1	-7.853518482
Mrgpre	0	0	1	1	-7.853518482
Fgf3	0	0	1	1	-7.853518482
Fgf4	0	0	1	1	-7.853518482
Fgf19	0	0	1	1	-7.853518482
Mrgprd	0	0	1	1	-7.853518482
Gal3st3	0	0	1	1	-7.853518482
Tsga10ip	0	0	1	1	-7.853518482
Slc22a20	0	0	1	1	-7.853518482
Gpha2	0	0	1	1	-7.853518482
Kcnk4	0	0	1	1	-7.853518482
RGD1560108	0	0	1	1	-7.853518482
Vom2r59	0	0	1	1	-7.853518482
Ocm2	0	0	1	1	-7.853518482
Gng3	0	0	1	1	-7.853518482
Spdye4	0	0	1	1	-7.853518482
Scgb1a1	0	0	1	1	-7.853518482
Scgb1d2	0	0	1	1	-7.853518482
Psbpc2	0	0	1	1	-7.853518482
Scgb2a2	0	0	1	1	-7.853518482
Best1	0	0	1	1	-7.853518482
Zp1	0	0	1	1	-7.853518482
Ms4a10	0	0	1	1	-7.853518482
Ms4a15	0	0	1	1	-7.853518482
Ms4a14	0	0	1	1	-7.853518482
Gif	0	0	1	1	-7.853518482
Grifin	0	0	1	1	-7.853518482
Olr318	0	0	1	1	-7.853518482
Olr319	0	0	1	1	-7.853518482
Olr321	0	0	1	1	-7.853518482
Olr322	0	0	1	1	-7.853518482
Olr323	0	0	1	1	-7.853518482
Olr324	0	0	1	1	-7.853518482
Olr325	0	0	1	1	-7.853518482
Olr326	0	0	1	1	-7.853518482
Olr327	0	0	1	1	-7.853518482
Olr329	0	0	1	1	-7.853518482
Olr330	0	0	1	1	-7.853518482
Olr331	0	0	1	1	-7.853518482
Olr332	0	0	1	1	-7.853518482
Olr334	0	0	1	1	-7.853518482
Olr337	0	0	1	1	-7.853518482
Uncx	0	0	1	1	-7.853518482
Olr338	0	0	1	1	-7.853518482
Gper1	0	0	1	1	-7.853518482
Mir339	0	0	1	1	-7.853518482
Olr339	0	0	1	1	-7.853518482
Olr340	0	0	1	1	-7.853518482
Olr341	0	0	1	1	-7.853518482
Olr343	0	0	1	1	-7.853518482
Olr344	0	0	1	1	-7.853518482
Olr346	0	0	1	1	-7.853518482
Olr347	0	0	1	1	-7.853518482
Olr348	0	0	1	1	-7.853518482
Olr349	0	0	1	1	-7.853518482
LOC498155	0	0	1	1	-7.853518482
Olr352	0	0	1	1	-7.853518482
Olr354	0	0	1	1	-7.853518482
Olr357	0	0	1	1	-7.853518482
Olr358	0	0	1	1	-7.853518482
Olr360	0	0	1	1	-7.853518482
Olr361	0	0	1	1	-7.853518482
Olr363	0	0	1	1	-7.853518482
Olr365	0	0	1	1	-7.853518482
Olr367	0	0	1	1	-7.853518482
MGC112692	0	0	1	1	-7.853518482
LOC288521	0	0	1	1	-7.853518482
Olr371	0	0	1	1	-7.853518482
Olr372	0	0	1	1	-7.853518482
Olr373	0	0	1	1	-7.853518482
Olr374	0	0	1	1	-7.853518482
Olr375	0	0	1	1	-7.853518482
Olr376	0	0	1	1	-7.853518482
Olr377	0	0	1	1	-7.853518482
Olr379	0	0	1	1	-7.853518482
Olr380	0	0	1	1	-7.853518482
Olr382	0	0	1	1	-7.853518482
Olr383	0	0	1	1	-7.853518482
Olr384	0	0	1	1	-7.853518482
Mir25	0	0	1	1	-7.853518482
Mir93	0	0	1	1	-7.853518482
Mir106b	0	0	1	1	-7.853518482
Taar9	0	0	1	1	-7.853518482
Vom2r61	0	0	1	1	-7.853518482
Vom2r62	0	0	1	1	-7.853518482
Taar8c	0	0	1	1	-7.853518482
Vom2r63	0	0	1	1	-7.853518482
Taar8b	0	0	1	1	-7.853518482
Taar8a	0	0	1	1	-7.853518482
Vom2r64	0	0	1	1	-7.853518482
Taar7h	0	0	1	1	-7.853518482
Taar7g	0	0	1	1	-7.853518482
Taar7e	0	0	1	1	-7.853518482
Taar7d	0	0	1	1	-7.853518482
Taar7c	0	0	1	1	-7.853518482
Taar7b	0	0	1	1	-7.853518482
Taar7a	0	0	1	1	-7.853518482
Taar6	0	0	1	1	-7.853518482
Taar5	0	0	1	1	-7.853518482
Taar3	0	0	1	1	-7.853518482
Taar2	0	0	1	1	-7.853518482
Taar1	0	0	1	1	-7.853518482
Upk3bl	0	0	1	1	-7.853518482
Fkbp6	0	0	1	1	-7.853518482
Rorb	0	0	1	1	-7.853518482
Cd209e	0	0	1	1	-7.853518482
Syna	0	0	1	1	-7.853518482
Tmc1	0	0	1	1	-7.853518482
Mir6322	0	0	1	1	-7.853518482
Retn	0	0	1	1	-7.853518482
Pcp2	0	0	1	1	-7.853518482
Mir204	0	0	1	1	-7.853518482
RGD1563425	0	0	1	1	-7.853518482
Caln1	0	0	1	1	-7.853518482
RGD1560242	0	0	1	1	-7.853518482
Crcp	0	0	1	1	-7.853518482
Sept14	0	0	1	1	-7.853518482
Dmrt1	0	0	1	1	-7.853518482
Dmrt3	0	0	1	1	-7.853518482
Dmrt2	0	0	1	1	-7.853518482
Mir101b	0	0	1	1	-7.853518482
Rln1	0	0	1	1	-7.853518482
Ccdc63	0	0	1	1	-7.853518482
Myl2	0	0	1	1	-7.853518482
Oas1d	0	0	1	1	-7.853518482
Lhx5	0	0	1	1	-7.853518482
Kl	0	0	1	1	-7.853518482
Lipf	0	0	1	1	-7.853518482
Lipk	0	0	1	1	-7.853518482
Lipn	0	0	1	1	-7.853518482
Mir107	0	0	1	1	-7.853518482
Lgi1	0	0	1	1	-7.853518482
Pop5	0	0	1	1	-7.853518482
Clvs2	0	0	1	1	-7.853518482
Trdn	0	0	1	1	-7.853518482
Vom2r1	0	0	1	1	-7.853518482
Opalin	0	0	1	1	-7.853518482
Tll2	0	0	1	1	-7.853518482
Lrcol1	0	0	1	1	-7.853518482
Slit1	0	0	1	1	-7.853518482
Nkx2-3	0	0	1	1	-7.853518482
Mir3085	0	0	1	1	-7.853518482
Golga7b	0	0	1	1	-7.853518482
Ankrd2	0	0	1	1	-7.853518482
Wnt8b	0	0	1	1	-7.853518482
Pdzd7	0	0	1	1	-7.853518482
Tlx1	0	0	1	1	-7.853518482
LOC100911827	0	0	1	1	-7.853518482
Elovl3	0	0	1	1	-7.853518482
Pitx3	0	0	1	1	-7.853518482
Mir146b	0	0	1	1	-7.853518482
Calhm1	0	0	1	1	-7.853518482
Calhm3	0	0	1	1	-7.853518482
Rxfp2	0	0	1	1	-7.853518482
Ins1	0	0	1	1	-7.853518482
Vom2r58	0	0	1	1	-7.853518482
Tex26	0	0	1	1	-7.853518482
Nrap	0	0	1	1	-7.853518482
Mir6316	0	0	1	1	-7.853518482
Ccdc172	0	0	1	1	-7.853518482
Pnlip	0	0	1	1	-7.853518482
Pnliprp1	0	0	1	1	-7.853518482
Pnliprp2	0	0	1	1	-7.853518482
Gpr12	0	0	1	1	-7.853518482
Slc9a3	0	0	1	1	-7.853518482
Cldn3	0	0	1	1	-7.853518482
Oas2	0	0	1	1	-7.853518482
Ccdc60	0	0	1	1	-7.853518482
Slc6a19	0	0	1	1	-7.853518482
Slc6a18	0	0	1	1	-7.853518482
Mir664-2	0	0	1	1	-7.853518482
Mir194-1	0	0	1	1	-7.853518482
Fam71a	0	0	1	1	-7.853518482
Camk1g	0	0	1	1	-7.853518482
Mir205	0	0	1	1	-7.853518482
Mir29b2	0	0	1	1	-7.853518482
Mir29c	0	0	1	1	-7.853518482
Serpinb12	0	0	1	1	-7.853518482
Serpinb13	0	0	1	1	-7.853518482
Serpinb3	0	0	1	1	-7.853518482
Serpinb11	0	0	1	1	-7.853518482
Cdh7	0	0	1	1	-7.853518482
Cdh19	0	0	1	1	-7.853518482
Cntnap5c	0	0	1	1	-7.853518482
Dpp10	0	0	1	1	-7.853518482
Mir3473	0	0	1	1	-7.853518482
Mir128-1	0	0	1	1	-7.853518482
Zp3r	0	0	1	1	-7.853518482
Mfsd4	0	0	1	1	-7.853518482
Mir135b	0	0	1	1	-7.853518482
Lrrn2	0	0	1	1	-7.853518482
LOC498231	0	0	1	1	-7.853518482
Myog	0	0	1	1	-7.853518482
LOC289035	0	0	1	1	-7.853518482
Tnni1	0	0	1	1	-7.853518482
LOC498236	0	0	1	1	-7.853518482
Mir3570	0	0	1	1	-7.853518482
Mir181a-1	0	0	1	1	-7.853518482
Mir181b1	0	0	1	1	-7.853518482
Rgs21	0	0	1	1	-7.853518482
Apobec4	0	0	1	1	-7.853518482
Nmnat2	0	0	1	1	-7.853518482
LOC102547468	0	0	1	1	-7.853518482
Mir488	0	0	1	1	-7.853518482
Cntnap5b	0	0	1	1	-7.853518482
Mir199a2	0	0	1	1	-7.853518482
Mir214	0	0	1	1	-7.853518482
Mir3120	0	0	1	1	-7.853518482
Fmo9	0	0	1	1	-7.853518482
Lmx1a	0	0	1	1	-7.853518482
Nox3	0	0	1	1	-7.853518482
Tomm40l	0	0	1	1	-7.853518482
Klhdc9	0	0	1	1	-7.853518482
Fcrl6	0	0	1	1	-7.853518482
Olr1576	0	0	1	1	-7.853518482
Olr1579	0	0	1	1	-7.853518482
Olr1581	0	0	1	1	-7.853518482
Olr1582	0	0	1	1	-7.853518482
Olr1583	0	0	1	1	-7.853518482
Olr1589	0	0	1	1	-7.853518482
Olr1590	0	0	1	1	-7.853518482
Olr1591	0	0	1	1	-7.853518482
Olr1592	0	0	1	1	-7.853518482
Olr1595	0	0	1	1	-7.853518482
Olr1597	0	0	1	1	-7.853518482
Olr1600	0	0	1	1	-7.853518482
Olr1601	0	0	1	1	-7.853518482
Olr1602	0	0	1	1	-7.853518482
Pld5	0	0	1	1	-7.853518482
LOC689766	0	0	1	1	-7.853518482
Cnih3	0	0	1	1	-7.853518482
Ccdc185	0	0	1	1	-7.853518482
LOC498316	0	0	1	1	-7.853518482
Tatdn3	0	0	1	1	-7.853518482
Vom2r72	0	0	1	1	-7.853518482
Ahsa2	0	0	1	1	-7.853518482
LOC690352	0	0	1	1	-7.853518482
Mir216b	0	0	1	1	-7.853518482
Mir216a	0	0	1	1	-7.853518482
Mir217	0	0	1	1	-7.853518482
RGD1562229	0	0	1	1	-7.853518482
Prkg2	0	0	1	1	-7.853518482
Fgf5	0	0	1	1	-7.853518482
Vom2r73	0	0	1	1	-7.853518482
Gk2	0	0	1	1	-7.853518482
Idua	0	0	1	1	-7.853518482
RGD1561226	0	0	1	1	-7.853518482
Tmem175	0	0	1	1	-7.853518482
Epgn	0	0	1	1	-7.853518482
Cxcl3	0	0	1	1	-7.853518482
Ppbp	0	0	1	1	-7.853518482
Ambn	0	0	1	1	-7.853518482
Amtn	0	0	1	1	-7.853518482
Prol1	0	0	1	1	-7.853518482
Vcsa1	0	0	1	1	-7.853518482
Vcsa2	0	0	1	1	-7.853518482
Csn3	0	0	1	1	-7.853518482
LOC494224	0	0	1	1	-7.853518482
Odam	0	0	1	1	-7.853518482
Csn1s2b	0	0	1	1	-7.853518482
Csn1s2a	0	0	1	1	-7.853518482
Csn2	0	0	1	1	-7.853518482
Csn1s1	0	0	1	1	-7.853518482
Sult1d1	0	0	1	1	-7.853518482
Tmprss11g	0	0	1	1	-7.853518482
Tmprss11d	0	0	1	1	-7.853518482
Tmprss11c	0	0	1	1	-7.853518482
Gnrhr	0	0	1	1	-7.853518482
Tecrl	0	0	1	1	-7.853518482
Ephx4	0	0	1	1	-7.853518482
Brdt	0	0	1	1	-7.853518482
Spink2	0	0	1	1	-7.853518482
Arl9	0	0	1	1	-7.853518482
Hfm1	0	0	1	1	-7.853518482
Mir327	0	0	1	1	-7.853518482
Cwh43	0	0	1	1	-7.853518482
Zar1	0	0	1	1	-7.853518482
Slc10a4	0	0	1	1	-7.853518482
Gabrb1	0	0	1	1	-7.853518482
Gabra4	0	0	1	1	-7.853518482
Gabra2	0	0	1	1	-7.853518482
Gabrg1	0	0	1	1	-7.853518482
Gnpda2	0	0	1	1	-7.853518482
Grxcr1	0	0	1	1	-7.853518482
Vom2r67	0	0	1	1	-7.853518482
Chrna9	0	0	1	1	-7.853518482
Vom2r65	0	0	1	1	-7.853518482
Mir328b	0	0	1	1	-7.853518482
Vom2r68	0	0	1	1	-7.853518482
MGC94891	0	0	1	1	-7.853518482
Mepe	0	0	1	1	-7.853518482
Kcnip4	0	0	1	1	-7.853518482
Mir218-1	0	0	1	1	-7.853518482
Mir3565	0	0	1	1	-7.853518482
LOC100359907	0	0	1	1	-7.853518482
T2	0	0	1	1	-7.853518482
Prr18	0	0	1	1	-7.853518482
LOC498330	0	0	1	1	-7.853518482
Apex2l1	0	0	1	1	-7.853518482
Vom2r69	0	0	1	1	-7.853518482
Tcp10b	0	0	1	1	-7.853518482
Ttll2	0	0	1	1	-7.853518482
Drd5	0	0	1	1	-7.853518482
Psapl1	0	0	1	1	-7.853518482
RGD1560394	0	0	1	1	-7.853518482
Smok2a	0	0	1	1	-7.853518482
Pla2g3	0	0	1	1	-7.853518482
Vom2r70	0	0	1	1	-7.853518482
Gal3st1	0	0	1	1	-7.853518482
Osm	0	0	1	1	-7.853518482
Myl7	0	0	1	1	-7.853518482
Nacad	0	0	1	1	-7.853518482
Wap	0	0	1	1	-7.853518482
Vom2r71	0	0	1	1	-7.853518482
Vom2r7	0	0	1	1	-7.853518482
RGD1309870	0	0	1	1	-7.853518482
Vom1r1	0	0	1	1	-7.853518482
Vom2r8	0	0	1	1	-7.853518482
Vom2r9	0	0	1	1	-7.853518482
Oxgr1	0	0	1	1	-7.853518482
Lnc004	0	0	1	1	-7.853518482
Timm8a2	0	0	1	1	-7.853518482
Zic5	0	0	1	1	-7.853518482
Fgf14	0	0	1	1	-7.853518482
Olr1605	0	0	1	1	-7.853518482
Olr1606	0	0	1	1	-7.853518482
Olr1607	0	0	1	1	-7.853518482
RGD1565725	0	0	1	1	-7.853518482
Sntn	0	0	1	1	-7.853518482
Synpr	0	0	1	1	-7.853518482
LOC498460	0	0	1	1	-7.853518482
Ptgdrl	0	0	1	1	-7.853518482
Ptgdr	0	0	1	1	-7.853518482
Olr1608	0	0	1	1	-7.853518482
Olr1609	0	0	1	1	-7.853518482
Olr1610	0	0	1	1	-7.853518482
Olr1612	0	0	1	1	-7.853518482
Olr1614	0	0	1	1	-7.853518482
Olr1615	0	0	1	1	-7.853518482
Olr1616	0	0	1	1	-7.853518482
Olr1617	0	0	1	1	-7.853518482
Olr1619	0	0	1	1	-7.853518482
Olr1620	0	0	1	1	-7.853518482
Olr1622	0	0	1	1	-7.853518482
Olr1625	0	0	1	1	-7.853518482
Olr1626	0	0	1	1	-7.853518482
Olr1627	0	0	1	1	-7.853518482
Olr1629	0	0	1	1	-7.853518482
Olr1630	0	0	1	1	-7.853518482
Olr1631	0	0	1	1	-7.853518482
Olr1632	0	0	1	1	-7.853518482
Olr1633	0	0	1	1	-7.853518482
Olr1635	0	0	1	1	-7.853518482
Rnase9	0	0	1	1	-7.853518482
Rnase2	0	0	1	1	-7.853518482
Rnase17	0	0	1	1	-7.853518482
Slc39a2	0	0	1	1	-7.853518482
Olr1639	0	0	1	1	-7.853518482
Olr1640	0	0	1	1	-7.853518482
Olr1641	0	0	1	1	-7.853518482
Olr1642	0	0	1	1	-7.853518482
Olr1643	0	0	1	1	-7.853518482
Olr1644	0	0	1	1	-7.853518482
Olr1645	0	0	1	1	-7.853518482
Olr1646	0	0	1	1	-7.853518482
Slc7a7	0	0	1	1	-7.853518482
Il25	0	0	1	1	-7.853518482
Cmtm5	0	0	1	1	-7.853518482
Myh6	0	0	1	1	-7.853518482
Mir3546	0	0	1	1	-7.853518482
Mir208a	0	0	1	1	-7.853518482
Mir208b	0	0	1	1	-7.853518482
RGD1564324	0	0	1	1	-7.853518482
Cpne6	0	0	1	1	-7.853518482
Nrl	0	0	1	1	-7.853518482
Fitm1	0	0	1	1	-7.853518482
Emc9	0	0	1	1	-7.853518482
Nop9	0	0	1	1	-7.853518482
Ctsg	0	0	1	1	-7.853518482
Gzmn	0	0	1	1	-7.853518482
LOC691670	0	0	1	1	-7.853518482
Rnf17	0	0	1	1	-7.853518482
Gja3	0	0	1	1	-7.853518482
Gjb6	0	0	1	1	-7.853518482
Shisa2	0	0	1	1	-7.853518482
Dleu7	0	0	1	1	-7.853518482
Defb42	0	0	1	1	-7.853518482
Defb41	0	0	1	1	-7.853518482
Defb43	0	0	1	1	-7.853518482
Defb30	0	0	1	1	-7.853518482
Defb44	0	0	1	1	-7.853518482
Kcnk16	0	0	1	1	-7.853518482
Mir598	0	0	1	1	-7.853518482
RGD1565212	0	0	1	1	-7.853518482
Mir124-1	0	0	1	1	-7.853518482
Fbxo16	0	0	1	1	-7.853518482
Mir6320	0	0	1	1	-7.853518482
Adra1a	0	0	1	1	-7.853518482
Ebf2	0	0	1	1	-7.853518482
Adam7	0	0	1	1	-7.853518482
Nkx2-6	0	0	1	1	-7.853518482
Nkx3-1	0	0	1	1	-7.853518482
Synb	0	0	1	1	-7.853518482
Sftpc	0	0	1	1	-7.853518482
Htr2a	0	0	1	1	-7.853518482
Siah3	0	0	1	1	-7.853518482
Kctd4	0	0	1	1	-7.853518482
Tnfsf11	0	0	1	1	-7.853518482
LOC100360244	0	0	1	1	-7.853518482
Mir759	0	0	1	1	-7.853518482
Mir1297	0	0	1	1	-7.853518482
Mir99b	0	0	1	1	-7.853518482
Mir3596c	0	0	1	1	-7.853518482
Mirlet7e	0	0	1	1	-7.853518482
Mir125a	0	0	1	1	-7.853518482
Has1	0	0	1	1	-7.853518482
Fpr1	0	0	1	1	-7.853518482
Vom2r10	0	0	1	1	-7.853518482
Vom1r2	0	0	1	1	-7.853518482
Vom1r3	0	0	1	1	-7.853518482
Vom1r4	0	0	1	1	-7.853518482
Vom2r11	0	0	1	1	-7.853518482
Vom1r5	0	0	1	1	-7.853518482
Fpr-rs3	0	0	1	1	-7.853518482
Vom1r6	0	0	1	1	-7.853518482
Vom1r7	0	0	1	1	-7.853518482
Vom1r8	0	0	1	1	-7.853518482
Vom1r9	0	0	1	1	-7.853518482
RGD1306441	0	0	1	1	-7.853518482
Klhl1	0	0	1	1	-7.853518482
Vom1r10	0	0	1	1	-7.853518482
Vom1r11	0	0	1	1	-7.853518482
Vom1r12	0	0	1	1	-7.853518482
Vom1r13	0	0	1	1	-7.853518482
Vom1r14	0	0	1	1	-7.853518482
Vom1r15	0	0	1	1	-7.853518482
Vom1r16	0	0	1	1	-7.853518482
Vom1r111	0	0	1	1	-7.853518482
Vom1r19	0	0	1	1	-7.853518482
Vom1r20	0	0	1	1	-7.853518482
Vom1r21	0	0	1	1	-7.853518482
Trim52	0	0	1	1	-7.853518482
Slitrk1	0	0	1	1	-7.853518482
Vom1r22	0	0	1	1	-7.853518482
Vom1r23	0	0	1	1	-7.853518482
Mir17	0	0	1	1	-7.853518482
Mir18a	0	0	1	1	-7.853518482
Mir19a	0	0	1	1	-7.853518482
Mir20a	0	0	1	1	-7.853518482
Mir19b1	0	0	1	1	-7.853518482
Mir92a1	0	0	1	1	-7.853518482
Gpc5	0	0	1	1	-7.853518482
Spert	0	0	1	1	-7.853518482
Top2b	0	0	1	1	-7.853518482
Vom2r12	0	0	1	1	-7.853518482
Vom2r13	0	0	1	1	-7.853518482
