gene_short_name	logFC	t	P.Value	adj.P.Val	B
Cd69	-0.0474595775	-0.0327725133	0.975703483	0.975703483	-8.9261778476
Nelfa	0.0053074876	0.0325713441	0.975852555	0.975852555	-8.9261863675
Zfp423	0.0151432558	0.0324691823	0.9759282602	0.9759282602	-8.9261906742
Rpp38	-0.0215144289	-0.0321934276	0.976132605	0.976132605	-8.9262022314
Olfm4	0.0341614386	0.0321801024	0.9761424795	0.9761424795	-8.9262027873
Adrm1	0.0077644271	0.032083565	0.9762140181	0.9762140181	-8.9262068084
Whsc1	0.0045413468	0.0320212945	0.9762601634	0.9762601634	-8.9262093957
RGD1566401	-0.0706857221	-0.0320212795	0.9762601746	0.9762601746	-8.9262093963
Ngrn	0.0048021868	0.0318705499	0.9763718728	0.9763718728	-8.9262156383
Kcnab1	0.0224696603	0.0318042619	0.9764209958	0.9764209958	-8.9262183741
Taf6	0.0030733018	0.0316929789	0.9765034627	0.9765034627	-8.926222954
Zfp867	0.0161547858	0.0315525145	0.9766075553	0.9766075553	-8.9262287121
Prkcsh	-0.000796325	-0.0314714715	0.9766676133	0.9766676133	-8.9262320227
Rnls	-0.0060863731	-0.0312203624	0.9768537024	0.9768537024	-8.9262422263
Manba	-0.0097399508	-0.0311021834	0.9769412818	0.9769412818	-8.9262470002
Pkia	-0.0152076455	-0.0310746372	0.9769616956	0.9769616956	-8.9262481103
Ush2a	0.0164487006	0.030976191	0.9770346519	0.9770346519	-8.9262520697
Apobec2	-0.0514017175	-0.0304123098	0.9774525376	0.9774525376	-8.9262745066
Cyp3a62	0.0092449676	0.0303652851	0.9774873874	0.9774873874	-8.9262763591
Rpa2	0.0064165323	0.030203725	0.9776071196	0.9776071196	-8.9262827018
Arhgap9	-0.009644734	-0.0300289123	0.9777366741	0.9777366741	-8.9262895267
ERCC-00097	-0.033727498	-0.0298879942	0.9778411099	0.9778411099	-8.9262949995
Med30	0.0077944866	0.029706934	0.9779752962	0.9779752962	-8.9263019935
Slc16a14	0.0654952973	0.029329229	0.9782552216	0.9782552216	-8.9263164469
Art4	-0.011493378	-0.0291125985	0.9784157731	0.9784157731	-8.9263246531
Slc8b1	0.0043949015	0.0289454271	0.9785396698	0.9785396698	-8.9263309441
LOC100912071	0.0457779224	0.0287929054	0.9786527098	0.9786527098	-8.9263366523
Zfp511	-0.0024807766	-0.0285913186	0.9788021149	0.9788021149	-8.9263441505
Rbp4	0.0032761653	0.0284304572	0.9789213373	0.9789213373	-8.9263500961
Tcf4	-0.0186137769	-0.0282583997	0.9790488585	0.9790488585	-8.9263564185
Wdr35l	0.0071455076	0.0279626356	0.9792680673	0.9792680673	-8.9263671968
Gabarapl2	-0.008275416	-0.0277235703	0.9794452549	0.9794452549	-8.926375826
Mir21	0.0135426221	0.0276673054	0.9794869569	0.9794869569	-8.9263778462
Rundc3a	-0.0405264557	-0.0271892955	0.9798412479	0.9798412479	-8.9263948434
Ap2s1	0.0028599069	0.0270302336	0.9799591426	0.9799591426	-8.9264004337
P2ry12	-0.0119014904	-0.0266557361	0.9802367181	0.9802367181	-8.9264134662
Inmt	-0.0309842702	-0.0265174681	0.9803392025	0.9803392025	-8.9264182319
Bcl6b	-0.0083398095	-0.0264965141	0.9803547336	0.9803547336	-8.926418952
Trmt12	-0.0015495158	-0.026475322	0.9803704413	0.9803704413	-8.9264196797
Thyn1	-0.0053473131	-0.0263681798	0.9804498556	0.9804498556	-8.9264233497
Sult4a1	-0.0568235898	-0.0262920305	0.9805062981	0.9805062981	-8.9264259491
Spint1	-0.0122806316	-0.0262422492	0.9805431965	0.9805431965	-8.9264276443
Akap3	0.0633429632	0.0259157237	0.9807852217	0.9807852217	-8.9264386841
Morn1	-0.0037452825	-0.0251913743	0.981322129	0.981322129	-8.9264626809
Foxq1	0.0612772751	0.0250358503	0.9814374093	0.9814374093	-8.9264677446
Cdk10	0.0048328499	0.0249396664	0.9815087046	0.9815087046	-8.9264708605
Fut7	-0.0437321049	-0.0248353345	0.98158604	0.98158604	-8.9264742269
B3gnt2	-0.0039479287	-0.024706762	0.9816813438	0.9816813438	-8.9264783559
Atpaf1	0.003465595	0.0244314872	0.9818853914	0.9818853914	-8.9264871243
Syt2	-0.0479532006	-0.0244234452	0.9818913526	0.9818913526	-8.926487379
Fam168a	0.0021507906	0.0240959095	0.9821341411	0.9821341411	-8.9264976806
Mis18a	0.0194750103	0.0238968321	0.9822817099	0.9822817099	-8.9265038741
Hmox2	0.0029523987	0.0235859323	0.9825121706	0.9825121706	-8.9265134436
Ptger1	0.0065048302	0.0234634071	0.9826029954	0.9826029954	-8.9265171806
Zbtb3	0.0156588224	0.0234246058	0.9826317579	0.9826317579	-8.9265183599
Klhl36	0.0072882498	0.0233939054	0.9826545154	0.9826545154	-8.9265192917
Bcam	-0.0041556971	-0.023334566	0.9826985024	0.9826985024	-8.9265210892
Ybx2	-0.0319417397	-0.0230731159	0.9828923107	0.9828923107	-8.9265289545
Kctd17	-0.0119729767	-0.0224528666	0.9833520964	0.9833520964	-8.9265472594
Rgs12	-0.0129024209	-0.0223609392	0.9834202421	0.9834202421	-8.92654993
Ccdc69	-0.0217695305	-0.0223109079	0.9834573304	0.9834573304	-8.9265513788
Kcnj15	-0.0216005032	-0.0222912968	0.9834718681	0.9834718681	-8.9265519459
Homez	-0.0096028228	-0.0220241431	0.9836699105	0.9836699105	-8.9265596206
Pola1	0.0091676803	0.0217135749	0.9839001381	0.9839001381	-8.9265684262
Trim37	0.0050567179	0.0213856146	0.9841432608	0.9841432608	-8.9265775892
Afmid	0.0027294882	0.0210694128	0.9843776688	0.9843776688	-8.9265862918
Arse	0.0064063588	0.0209703763	0.9844510874	0.9844510874	-8.9265889908
Haao	-0.0014607056	-0.0209112452	0.9844949231	0.9844949231	-8.9265905962
Oscp1	-0.0088178838	-0.0203447911	0.984914856	0.984914856	-8.926605746
Itpkb	-0.0044070587	-0.0202294259	0.9850003812	0.9850003812	-8.9266087805
Creb1	0.0060405661	0.0199204929	0.9852294078	0.9852294078	-8.9266168214
Capg	-0.0085602409	-0.0197421257	0.9853616406	0.9853616406	-8.9266214076
Fam199x	-0.0088292557	-0.0190689354	0.9858607169	0.9858607169	-8.9266383453
Igsf3	0.0110090485	0.0188891675	0.9859939909	0.9859939909	-8.9266427689
C1qb	-0.0030938852	-0.0187653991	0.9860857492	0.9860857492	-8.9266457902
Znhit1	-0.0042476013	-0.018362968	0.9863841016	0.9863841016	-8.9266554766
Ptk7	0.0076145435	0.0183277822	0.9864101876	0.9864101876	-8.9266563135
Rc3h2	0.0040260155	0.0181655429	0.9865304687	0.9865304687	-8.9266601518
Glg1	-0.0028105091	-0.0179801273	0.9866679328	0.9866679328	-8.9266644966
Nlgn2	-0.0080146876	-0.0178298657	0.9867793348	0.9867793348	-8.9266679849
Cdca7l	0.0113899407	0.017524248	0.9870059169	0.9870059169	-8.9266749896
RGD1308106	0.0056534264	0.0171848383	0.9872575539	0.9872575539	-8.9266826269
Cspg5	0.0240913662	0.0171281004	0.9872996193	0.9872996193	-8.926683889
Tmem170b	0.0095598065	0.0168287447	0.9875215623	0.9875215623	-8.926690479
Lgi4	0.0403520735	0.016707797	0.9876112336	0.9876112336	-8.9266931086
Selplg	-0.0064464759	-0.0164724321	0.9877857351	0.9877857351	-8.9266981714
Nos3	0.0038603692	0.0160774651	0.988078569	0.988078569	-8.9267065061
Rras2	-0.0005886585	-0.0160654707	0.9880874618	0.9880874618	-8.926706756
Dkk2	0.0316113895	0.0159500174	0.988173061	0.988173061	-8.9267091523
St8sia3	0.001565733	0.0159122978	0.988201027	0.988201027	-8.9267099315
Trmt10b	-0.0023818502	-0.0158632156	0.9882374175	0.9882374175	-8.9267109426
Tle4	-0.0036156565	-0.0157152754	0.9883471035	0.9883471035	-8.9267139712
Ebf1	0.0398962494	0.0156343655	0.9884070919	0.9884070919	-8.9267156157
Prpf40b	-0.005373227	-0.0153591987	0.9886111075	0.9886111075	-8.9267211446
Phactr1	0.0147508276	0.0151751793	0.9887475448	0.9887475448	-8.9267247874
Uba1	-0.0016766614	-0.0151134293	0.9887933282	0.9887933282	-8.926726
Cd3d	-0.020809965	-0.0146614913	0.9891284105	0.9891284105	-8.9267347238
Sumo3	-0.0016662395	-0.0144256011	0.9893033087	0.9893033087	-8.9267391721
Larp4b	0.0017122019	0.014349648	0.9893596235	0.9893596235	-8.926740589
Dok1	0.002983568	0.0139237019	0.989675439	0.989675439	-8.9267483966
Tmem80	-0.004251777	-0.0138380016	0.9897389813	0.9897389813	-8.9267499391
Pard3b	0.0049826118	0.0136721923	0.9898619206	0.9898619206	-8.9267528963
Adcy1	0.0083085804	0.0135952393	0.9899189775	0.9899189775	-8.9267542567
Ispd	-0.0042556998	-0.0135865441	0.9899254246	0.9899254246	-8.9267544099
Tbcc	-0.0035501402	-0.0134047306	0.9900602308	0.9900602308	-8.9267575914
Nrgn	-0.0066706425	-0.0133587506	0.9900943229	0.9900943229	-8.9267583892
Brd7	0.001597195	0.0132521168	0.9901733871	0.9901733871	-8.9267602289
Pax5	0.0192883902	0.0130419928	0.9903291852	0.9903291852	-8.9267638109
LOC56764	-0.0286813368	-0.0130342013	0.9903349623	0.9903349623	-8.9267639426
Gpnmb	0.0064804963	0.0129480918	0.990398809	0.990398809	-8.9267653931
Med28	-0.0095075174	-0.0129031807	0.9904321088	0.9904321088	-8.9267661458
Recql	0.0030266459	0.0125539448	0.9906910543	0.9906910543	-8.9267719097
Tas1r3	0.0230308906	0.0120912597	0.9910341204	0.9910341204	-8.9267793024
Inppl1	-0.0023948219	-0.0120234622	0.9910843902	0.9910843902	-8.9267803624
Vimp	0.0004610301	0.0114141263	0.9915361975	0.9915361975	-8.9267896213
Kif27	0.0067422202	0.0111151628	0.9917578729	0.9917578729	-8.9267939881
ERCC-00016	0.0169590885	0.0108285516	0.9919703902	0.9919703902	-8.9267980656
Prg2	0.0166155454	0.0106167008	0.9921274745	0.9921274745	-8.9268010111
Ddx52	0.0013854111	0.0105975141	0.9921417012	0.9921417012	-8.926801275
Ikbip	-0.0007213277	-0.0104948433	0.9922178303	0.9922178303	-8.926802679
Tbccd1	-0.0029449563	-0.0099633248	0.9926119462	0.9926119462	-8.9268097288
Prrt2	-0.0229051061	-0.009795121	0.9927366684	0.9927366684	-8.9268118835
Cep70	0.0043269049	0.0097736575	0.9927525834	0.9927525834	-8.9268121558
RT1-Ha	0.0152425024	0.009767099	0.9927574465	0.9927574465	-8.9268122389
Tead3	0.0033850199	0.0095590235	0.9929117337	0.9929117337	-8.9268148461
Tmem39a	-0.0013983746	-0.0093599698	0.9930593315	0.9930593315	-8.9268172876
Uqcrb	-0.0073706532	-0.0093596324	0.9930595817	0.9930595817	-8.9268172917
Etaa1	-0.001574824	-0.0089711102	0.9933476711	0.9933476711	-8.9268219091
Sytl4	0.0041164023	0.0089132027	0.9933906097	0.9933906097	-8.9268225805
Bmper	0.0047940155	0.0088552356	0.9934335924	0.9934335924	-8.9268232483
RGD1306746	0.0024898635	0.0085085923	0.99369063	0.99369063	-8.9268271506
Sec24d	0.0018010597	0.0084481345	0.9937354598	0.9937354598	-8.9268278153
Sh3bp2	-0.0022415433	-0.007752373	0.9942513735	0.9942513735	-8.9268351231
Fblim1	-0.0048847094	-0.0076766873	0.9943074953	0.9943074953	-8.9268358802
Igsf10	0.0039796234	0.0073388983	0.9945579705	0.9945579705	-8.9268391687
Cpne5	0.0066885581	0.0073131388	0.9945770716	0.9945770716	-8.9268394134
Mst1	-0.0039743095	-0.0071812236	0.9946748888	0.9946748888	-8.926840653
Gmip	0.0013139216	0.0071565049	0.9946932181	0.9946932181	-8.9268408828
Itch	-0.0013389054	-0.0070009411	0.9948085712	0.9948085712	-8.9268423107
Melk	0.0028409595	0.0069908478	0.9948160556	0.9948160556	-8.9268424023
Tmem2	0.0008316361	0.0068824296	0.9948964496	0.9948964496	-8.9268433774
Cxcl16	0.0015887483	0.0066634168	0.9950588517	0.9950588517	-8.9268453009
Negr1	-0.0028597061	-0.0064938848	0.9951845631	0.9951845631	-8.9268467471
Elac1	-0.002253713	-0.0061670235	0.9954269377	0.9954269377	-8.9268494301
LOC499306	0.0111677966	0.0058534334	0.9956594722	0.9956594722	-8.9268518741
Zkscan3	0.0003285225	0.0056195693	0.9958328883	0.9958328883	-8.9268536136
Angpt1	-0.0036712648	-0.0051575132	0.9961755153	0.9961755153	-8.9268568421
Alox5ap	-0.0020815745	-0.0051343707	0.9961926761	0.9961926761	-8.9268569966
Bend7	0.0012646283	0.0050874924	0.9962274377	0.9962274377	-8.9268573072
Galnt11	0.000419453	0.0048713687	0.9963876996	0.9963876996	-8.9268587027
Arhgap20	-0.0131196261	-0.0048611651	0.9963952659	0.9963952659	-8.9268587671
Yipf5	0.0003727522	0.0048172796	0.9964278084	0.9964278084	-8.9268590425
Fam63a	-0.0014358266	-0.0044603736	0.996692465	0.996692465	-8.9268611893
Rpp25	0.0033860082	0.0041974952	0.9968873977	0.9968873977	-8.9268626649
Bak1	0.0010145214	0.004003835	0.9970310031	0.9970310031	-8.9268636947
Rhoa	-0.0003183967	-0.0039211821	0.997092293	0.997092293	-8.9268641193
Eps8l1	-0.009325512	-0.0034828395	0.997417339	0.997417339	-8.9268662236
Brpf3	0.0003762664	0.0033766706	0.997496067	0.997496067	-8.9268666957
Vcam1	-0.0016437414	-0.0031756254	0.9976451492	0.9976451492	-8.9268675498
RGD1309821	-0.0010615586	-0.0031603076	0.9976565079	0.9976565079	-8.9268676127
Lnx1	0.0013557301	0.0031065664	0.997696359	0.997696359	-8.9268678311
Yy1	0.0007545031	0.00288409	0.9978613333	0.9978613333	-8.9268686952
Hoxb5	-0.0025200452	-0.0028280598	0.9979028818	0.9979028818	-8.9268689027
Slc35f5	0.0004315408	0.002753872	0.9979578948	0.9979578948	-8.9268691712
P4ha2	0.000383328	0.0026579702	0.9980290096	0.9980290096	-8.9268695077
Tmem38a	-0.0010806253	-0.0025241838	0.9981282172	0.9981282172	-8.9268699572
Tff3	-0.002220429	-0.0017240222	0.9987215679	0.9987215679	-8.9268721611
Sarm1	0.0004374481	0.0011775209	0.9991268204	0.9991268204	-8.9268731892
Gstk1	-0.0003601696	-0.0011076309	0.9991786466	0.9991786466	-8.9268732927
Scnm1	-0.0001266134	-0.0008730247	0.9993526166	0.9993526166	-8.926873594
Ythdf3	9.99433692805418E-05	0.0007934665	0.9994116123	0.9994116123	-8.9268736799
Cdkn3	-0.0006752795	-0.0006769834	0.9994979892	0.9994979892	-8.926873791
Mir297	0	0	1	1	-8.9268740881
Sstr2	0	0	1	1	-8.9268740881
MGC95210	0	0	1	1	-8.9268740881
Dnai2	0	0	1	1	-8.9268740881
Kif19	0	0	1	1	-8.9268740881
Btbd17	0	0	1	1	-8.9268740881
Ush1g	0	0	1	1	-8.9268740881
Otop2	0	0	1	1	-8.9268740881
Otop3	0	0	1	1	-8.9268740881
RGD1565166	0	0	1	1	-8.9268740881
Aanat	0	0	1	1	-8.9268740881
St6galnac1	0	0	1	1	-8.9268740881
Mgat5b	0	0	1	1	-8.9268740881
Cep295nl	0	0	1	1	-8.9268740881
Rbfox3	0	0	1	1	-8.9268740881
Mir3568	0	0	1	1	-8.9268740881
Mir3065	0	0	1	1	-8.9268740881
Mir338	0	0	1	1	-8.9268740881
Ppp1r27	0	0	1	1	-8.9268740881
Npb	0	0	1	1	-8.9268740881
Tex19.2	0	0	1	1	-8.9268740881
Tex19.1	0	0	1	1	-8.9268740881
Uts2r	0	0	1	1	-8.9268740881
B3gntl1	0	0	1	1	-8.9268740881
Vom2r4	0	0	1	1	-8.9268740881
Vom2r1	0	0	1	1	-8.9268740881
Dnase1	0	0	1	1	-8.9268740881
Olr1356	0	0	1	1	-8.9268740881
Olr1358	0	0	1	1	-8.9268740881
Olr1365	0	0	1	1	-8.9268740881
Olr1381	0	0	1	1	-8.9268740881
Olr1525	0	0	1	1	-8.9268740881
Olr1361	0	0	1	1	-8.9268740881
Olr1362	0	0	1	1	-8.9268740881
Olr1364	0	0	1	1	-8.9268740881
Olr1366	0	0	1	1	-8.9268740881
Olr1368	0	0	1	1	-8.9268740881
Olr1369	0	0	1	1	-8.9268740881
Olr1370	0	0	1	1	-8.9268740881
Olr1372	0	0	1	1	-8.9268740881
Olr1373	0	0	1	1	-8.9268740881
Olr1374	0	0	1	1	-8.9268740881
Olr1375	0	0	1	1	-8.9268740881
Olr1376	0	0	1	1	-8.9268740881
Olr1378	0	0	1	1	-8.9268740881
Olr1380	0	0	1	1	-8.9268740881
Olr1382	0	0	1	1	-8.9268740881
Kremen2	0	0	1	1	-8.9268740881
Prss33	0	0	1	1	-8.9268740881
Prss41	0	0	1	1	-8.9268740881
Csap1	0	0	1	1	-8.9268740881
Sbp	0	0	1	1	-8.9268740881
RGD1562673	0	0	1	1	-8.9268740881
Prss30	0	0	1	1	-8.9268740881
Prss27	0	0	1	1	-8.9268740881
Rpl3l	0	0	1	1	-8.9268740881
Mir3547	0	0	1	1	-8.9268740881
Prss34	0	0	1	1	-8.9268740881
Tpsg1	0	0	1	1	-8.9268740881
Tekt4	0	0	1	1	-8.9268740881
Sstr5	0	0	1	1	-8.9268740881
Sox8	0	0	1	1	-8.9268740881
Pla2g10	0	0	1	1	-8.9268740881
RGD1311343	0	0	1	1	-8.9268740881
Nkx2-5	0	0	1	1	-8.9268740881
Efcab9	0	0	1	1	-8.9268740881
Smim23	0	0	1	1	-8.9268740881
Fgf18	0	0	1	1	-8.9268740881
Kcnip1	0	0	1	1	-8.9268740881
Foxi1	0	0	1	1	-8.9268740881
Mir218-2	0	0	1	1	-8.9268740881
Mir103-1	0	0	1	1	-8.9268740881
Fbll1	0	0	1	1	-8.9268740881
Gabrg2	0	0	1	1	-8.9268740881
Mir484	0	0	1	1	-8.9268740881
Gabra6	0	0	1	1	-8.9268740881
Gabrb2	0	0	1	1	-8.9268740881
Mir146a	0	0	1	1	-8.9268740881
Fabp6	0	0	1	1	-8.9268740881
Fam71b	0	0	1	1	-8.9268740881
Dppa1	0	0	1	1	-8.9268740881
Olr1383	0	0	1	1	-8.9268740881
Olr1384	0	0	1	1	-8.9268740881
Olr1385	0	0	1	1	-8.9268740881
Olr1386	0	0	1	1	-8.9268740881
Olr1389	0	0	1	1	-8.9268740881
Olr1391	0	0	1	1	-8.9268740881
Olr1392	0	0	1	1	-8.9268740881
Olr1393	0	0	1	1	-8.9268740881
Olr1394	0	0	1	1	-8.9268740881
Olr1395	0	0	1	1	-8.9268740881
Olr1396	0	0	1	1	-8.9268740881
Olr1397	0	0	1	1	-8.9268740881
Olr1398	0	0	1	1	-8.9268740881
Olr1399	0	0	1	1	-8.9268740881
Olr1401	0	0	1	1	-8.9268740881
Scgb3a1	0	0	1	1	-8.9268740881
Mir336	0	0	1	1	-8.9268740881
Rasgef1c	0	0	1	1	-8.9268740881
RGD1564036	0	0	1	1	-8.9268740881
Grm6	0	0	1	1	-8.9268740881
Prop1	0	0	1	1	-8.9268740881
Olr1404	0	0	1	1	-8.9268740881
Olr1405	0	0	1	1	-8.9268740881
Olr1406	0	0	1	1	-8.9268740881
Olr1407	0	0	1	1	-8.9268740881
Olr1408	0	0	1	1	-8.9268740881
Olr1409	0	0	1	1	-8.9268740881
Il13	0	0	1	1	-8.9268740881
Il5	0	0	1	1	-8.9268740881
Csf2	0	0	1	1	-8.9268740881
Il3	0	0	1	1	-8.9268740881
Acsl6	0	0	1	1	-8.9268740881
Fat2	0	0	1	1	-8.9268740881
Glra1	0	0	1	1	-8.9268740881
Nmur2	0	0	1	1	-8.9268740881
Gria1	0	0	1	1	-8.9268740881
Hand1	0	0	1	1	-8.9268740881
Lypd8	0	0	1	1	-8.9268740881
LOC691277	0	0	1	1	-8.9268740881
LOC691286	0	0	1	1	-8.9268740881
Olr1413	0	0	1	1	-8.9268740881
Olr1414	0	0	1	1	-8.9268740881
Olr1415	0	0	1	1	-8.9268740881
Olr1416	0	0	1	1	-8.9268740881
Olr1417	0	0	1	1	-8.9268740881
Olr1418	0	0	1	1	-8.9268740881
Olr1421	0	0	1	1	-8.9268740881
Olr1422	0	0	1	1	-8.9268740881
Olr1423	0	0	1	1	-8.9268740881
Olr1424	0	0	1	1	-8.9268740881
Olr1425	0	0	1	1	-8.9268740881
Olr1428	0	0	1	1	-8.9268740881
Olr1431	0	0	1	1	-8.9268740881
Olr1433	0	0	1	1	-8.9268740881
Olr1434	0	0	1	1	-8.9268740881
Olr1435	0	0	1	1	-8.9268740881
Olr1436	0	0	1	1	-8.9268740881
Olr1437	0	0	1	1	-8.9268740881
Olr1439	0	0	1	1	-8.9268740881
Olr1440	0	0	1	1	-8.9268740881
Olr1442	0	0	1	1	-8.9268740881
Olr1443	0	0	1	1	-8.9268740881
Olr1445	0	0	1	1	-8.9268740881
Olr1448	0	0	1	1	-8.9268740881
Olr1449	0	0	1	1	-8.9268740881
Olr1450	0	0	1	1	-8.9268740881
Olr1452	0	0	1	1	-8.9268740881
Olr1454	0	0	1	1	-8.9268740881
Olr1457	0	0	1	1	-8.9268740881
Olr1458	0	0	1	1	-8.9268740881
Olr1459	0	0	1	1	-8.9268740881
Olr1460	0	0	1	1	-8.9268740881
Olr1461	0	0	1	1	-8.9268740881
Hist3h3	0	0	1	1	-8.9268740881
Wnt3a	0	0	1	1	-8.9268740881
Olr1462	0	0	1	1	-8.9268740881
Olr1463	0	0	1	1	-8.9268740881
Tnfrsf13b	0	0	1	1	-8.9268740881
Rnf112	0	0	1	1	-8.9268740881
Slc5a10	0	0	1	1	-8.9268740881
Pigl	0	0	1	1	-8.9268740881
Prm1	0	0	1	1	-8.9268740881
Tekt3	0	0	1	1	-8.9268740881
Prm2	0	0	1	1	-8.9268740881
Prm3	0	0	1	1	-8.9268740881
Tnp2	0	0	1	1	-8.9268740881
Tvp23a	0	0	1	1	-8.9268740881
Tekt5	0	0	1	1	-8.9268740881
Myh8	0	0	1	1	-8.9268740881
Rcvrn	0	0	1	1	-8.9268740881
Dhrs7c	0	0	1	1	-8.9268740881
Atf7ip2	0	0	1	1	-8.9268740881
Ccdc42	0	0	1	1	-8.9268740881
Rnf222	0	0	1	1	-8.9268740881
Alox12b	0	0	1	1	-8.9268740881
Alox15b	0	0	1	1	-8.9268740881
Gucy2e	0	0	1	1	-8.9268740881
RGD1563441	0	0	1	1	-8.9268740881
Sox15	0	0	1	1	-8.9268740881
Spem1	0	0	1	1	-8.9268740881
Tmem95	0	0	1	1	-8.9268740881
Mir497	0	0	1	1	-8.9268740881
Mir195	0	0	1	1	-8.9268740881
Zmynd15	0	0	1	1	-8.9268740881
Aipl1	0	0	1	1	-8.9268740881
Spns2	0	0	1	1	-8.9268740881
Spata22	0	0	1	1	-8.9268740881
Olr1467	0	0	1	1	-8.9268740881
Olr1468	0	0	1	1	-8.9268740881
Olr1469	0	0	1	1	-8.9268740881
Olr1471	0	0	1	1	-8.9268740881
Olr1472	0	0	1	1	-8.9268740881
Olr1474	0	0	1	1	-8.9268740881
Olr1479	0	0	1	1	-8.9268740881
Olr1485	0	0	1	1	-8.9268740881
Olr1486	0	0	1	1	-8.9268740881
Olr1488	0	0	1	1	-8.9268740881
Olr1490	0	0	1	1	-8.9268740881
Olr1491	0	0	1	1	-8.9268740881
Olr1492	0	0	1	1	-8.9268740881
Olr1496	0	0	1	1	-8.9268740881
Olr1498	0	0	1	1	-8.9268740881
Olr1499	0	0	1	1	-8.9268740881
Olr1500	0	0	1	1	-8.9268740881
Olr1501	0	0	1	1	-8.9268740881
Olr1504	0	0	1	1	-8.9268740881
Olr1505	0	0	1	1	-8.9268740881
Olr1507	0	0	1	1	-8.9268740881
Olr1509	0	0	1	1	-8.9268740881
Olr1511	0	0	1	1	-8.9268740881
Olr1512	0	0	1	1	-8.9268740881
Olr1513	0	0	1	1	-8.9268740881
Olr1514	0	0	1	1	-8.9268740881
Olr1516	0	0	1	1	-8.9268740881
Olr1517	0	0	1	1	-8.9268740881
Olr1519	0	0	1	1	-8.9268740881
Mir212	0	0	1	1	-8.9268740881
Mir132	0	0	1	1	-8.9268740881
Olr1515	0	0	1	1	-8.9268740881
Mir423	0	0	1	1	-8.9268740881
RGD1565611	0	0	1	1	-8.9268740881
Cryba1	0	0	1	1	-8.9268740881
Mir451a	0	0	1	1	-8.9268740881
Mir144	0	0	1	1	-8.9268740881
Omg	0	0	1	1	-8.9268740881
Mir3549	0	0	1	1	-8.9268740881
Mir193	0	0	1	1	-8.9268740881
Mir365	0	0	1	1	-8.9268740881
Spaca3	0	0	1	1	-8.9268740881
Mir6327	0	0	1	1	-8.9268740881
Fndc8	0	0	1	1	-8.9268740881
Unc45b	0	0	1	1	-8.9268740881
LOC688925	0	0	1	1	-8.9268740881
Wfdc18	0	0	1	1	-8.9268740881
Car4	0	0	1	1	-8.9268740881
Tmem114	0	0	1	1	-8.9268740881
Mir301a	0	0	1	1	-8.9268740881
Mir142	0	0	1	1	-8.9268740881
Olr1521	0	0	1	1	-8.9268740881
Ccdc182	0	0	1	1	-8.9268740881
Kif2b	0	0	1	1	-8.9268740881
Spata20	0	0	1	1	-8.9268740881
Hils1	0	0	1	1	-8.9268740881
Dlx3	0	0	1	1	-8.9268740881
Dlx4	0	0	1	1	-8.9268740881
Gip	0	0	1	1	-8.9268740881
Hoxb13	0	0	1	1	-8.9268740881
Mir196c	0	0	1	1	-8.9268740881
Hoxb9	0	0	1	1	-8.9268740881
Mir10a	0	0	1	1	-8.9268740881
Mir152	0	0	1	1	-8.9268740881
Stac2	0	0	1	1	-8.9268740881
Neurod2	0	0	1	1	-8.9268740881
Tcap	0	0	1	1	-8.9268740881
Csf3	0	0	1	1	-8.9268740881
Krt24	0	0	1	1	-8.9268740881
Krt25	0	0	1	1	-8.9268740881
Krt26	0	0	1	1	-8.9268740881
Krt27	0	0	1	1	-8.9268740881
Krt28	0	0	1	1	-8.9268740881
Krt40	0	0	1	1	-8.9268740881
Krtap1-5	0	0	1	1	-8.9268740881
LOC680428	0	0	1	1	-8.9268740881
Krtap31-1	0	0	1	1	-8.9268740881
Krt32	0	0	1	1	-8.9268740881
Krt35	0	0	1	1	-8.9268740881
Krt36	0	0	1	1	-8.9268740881
Krt13	0	0	1	1	-8.9268740881
Krt15	0	0	1	1	-8.9268740881
Krt9	0	0	1	1	-8.9268740881
Krt17	0	0	1	1	-8.9268740881
Krt42	0	0	1	1	-8.9268740881
Gast	0	0	1	1	-8.9268740881
Hcrt	0	0	1	1	-8.9268740881
Psmc3ip	0	0	1	1	-8.9268740881
Cntd1	0	0	1	1	-8.9268740881
RGD1565533	0	0	1	1	-8.9268740881
Ppy	0	0	1	1	-8.9268740881
Pyy	0	0	1	1	-8.9268740881
FAM187A	0	0	1	1	-8.9268740881
C1ql1	0	0	1	1	-8.9268740881
Spata32	0	0	1	1	-8.9268740881
Lyzl6	0	0	1	1	-8.9268740881
Wnt3	0	0	1	1	-8.9268740881
Crhr1	0	0	1	1	-8.9268740881
Sppl2c	0	0	1	1	-8.9268740881
Ace3	0	0	1	1	-8.9268740881
Kcnh6	0	0	1	1	-8.9268740881
Tcam1	0	0	1	1	-8.9268740881
Gh1	0	0	1	1	-8.9268740881
Cep95	0	0	1	1	-8.9268740881
Cacng1	0	0	1	1	-8.9268740881
Cacng5	0	0	1	1	-8.9268740881
Olr1475	0	0	1	1	-8.9268740881
Klk1c9	0	0	1	1	-8.9268740881
Klk1c7	0	0	1	1	-8.9268740881
Klk1	0	0	1	1	-8.9268740881
Shank1	0	0	1	1	-8.9268740881
Fuz	0	0	1	1	-8.9268740881
Tsks	0	0	1	1	-8.9268740881
Mir150	0	0	1	1	-8.9268740881
Pih1d1	0	0	1	1	-8.9268740881
Slc17a7	0	0	1	1	-8.9268740881
