gene_short_name	logFC	t	P.Value	adj.P.Val	B
Prl3d1	0	0	1	1	-8.9442092883
Prl3d2	0	0	1	1	-8.9442092883
Prl	0	0	1	1	-8.9442092883
Hdgfl1	0	0	1	1	-8.9442092883
Nrsn1	0	0	1	1	-8.9442092883
RGD1307443	0	0	1	1	-8.9442092883
Scgn	0	0	1	1	-8.9442092883
Hist1h2ba	0	0	1	1	-8.9442092883
Pom121l2	0	0	1	1	-8.9442092883
Hist1h4m	0	0	1	1	-8.9442092883
Hist1h2bd	0	0	1	1	-8.9442092883
Olr1654	0	0	1	1	-8.9442092883
Olr1657	0	0	1	1	-8.9442092883
Olr1658	0	0	1	1	-8.9442092883
Nkapl	0	0	1	1	-8.9442092883
Gpx6	0	0	1	1	-8.9442092883
Gpx5	0	0	1	1	-8.9442092883
Olr1660	0	0	1	1	-8.9442092883
Olr1662	0	0	1	1	-8.9442092883
Olr1664	0	0	1	1	-8.9442092883
Gpr141	0	0	1	1	-8.9442092883
Pou6f2	0	0	1	1	-8.9442092883
Olr1652	0	0	1	1	-8.9442092883
Olr1653	0	0	1	1	-8.9442092883
Spata31a5	0	0	1	1	-8.9442092883
Vom2r2	0	0	1	1	-8.9442092883
Bc1	0	0	1	1	-8.9442092883
Crx	0	0	1	1	-8.9442092883
Lyzl1	0	0	1	1	-8.9442092883
RGD1560860	0	0	1	1	-8.9442092883
Slc8a2	0	0	1	1	-8.9442092883
Gjd4	0	0	1	1	-8.9442092883
Zp4	0	0	1	1	-8.9442092883
Ceacam9	0	0	1	1	-8.9442092883
Adarb2	0	0	1	1	-8.9442092883
Pnmal1	0	0	1	1	-8.9442092883
Mir27b	0	0	1	1	-8.9442092883
Mir23b	0	0	1	1	-8.9442092883
Cgm4	0	0	1	1	-8.9442092883
Psg16	0	0	1	1	-8.9442092883
Ceacam3	0	0	1	1	-8.9442092883
Psgb1	0	0	1	1	-8.9442092883
Psg29	0	0	1	1	-8.9442092883
Ucn3	0	0	1	1	-8.9442092883
Tubal3	0	0	1	1	-8.9442092883
Ceacam11	0	0	1	1	-8.9442092883
Igfl3	0	0	1	1	-8.9442092883
Mir466d	0	0	1	1	-8.9442092883
Mir466c	0	0	1	1	-8.9442092883
Psg19	0	0	1	1	-8.9442092883
Nanos2	0	0	1	1	-8.9442092883
Rsph6a	0	0	1	1	-8.9442092883
Gipr	0	0	1	1	-8.9442092883
Mir330	0	0	1	1	-8.9442092883
Meig1	0	0	1	1	-8.9442092883
Acbd7	0	0	1	1	-8.9442092883
Mir511	0	0	1	1	-8.9442092883
Slc39a12	0	0	1	1	-8.9442092883
Ctsm	0	0	1	1	-8.9442092883
LOC100361092	0	0	1	1	-8.9442092883
Cts7	0	0	1	1	-8.9442092883
Nebl	0	0	1	1	-8.9442092883
Cts8	0	0	1	1	-8.9442092883
Ceacam19	0	0	1	1	-8.9442092883
Ctsr	0	0	1	1	-8.9442092883
MGC114246	0	0	1	1	-8.9442092883
Spag6l	0	0	1	1	-8.9442092883
Ctsq	0	0	1	1	-8.9442092883
Ptf1a	0	0	1	1	-8.9442092883
Zc2hc1b	0	0	1	1	-8.9442092883
Ctsql2	0	0	1	1	-8.9442092883
Tpbpa	0	0	1	1	-8.9442092883
Tescl	0	0	1	1	-8.9442092883
Lypd5	0	0	1	1	-8.9442092883
Gad2	0	0	1	1	-8.9442092883
Pinlyp	0	0	1	1	-8.9442092883
Tex101	0	0	1	1	-8.9442092883
RGD1564380	0	0	1	1	-8.9442092883
RGD1565655	0	0	1	1	-8.9442092883
Lypd4	0	0	1	1	-8.9442092883
Dmrtc2	0	0	1	1	-8.9442092883
Prr19	0	0	1	1	-8.9442092883
Cnfn	0	0	1	1	-8.9442092883
Erich4	0	0	1	1	-8.9442092883
Dsc3	0	0	1	1	-8.9442092883
Dsg4	0	0	1	1	-8.9442092883
Nol4	0	0	1	1	-8.9442092883
Mir187	0	0	1	1	-8.9442092883
Cyp2b12	0	0	1	1	-8.9442092883
Cyp2b15	0	0	1	1	-8.9442092883
LOC102547344	0	0	1	1	-8.9442092883
Cyp2g1	0	0	1	1	-8.9442092883
Cyp2a3	0	0	1	1	-8.9442092883
Mir3582	0	0	1	1	-8.9442092883
Mir133a	0	0	1	1	-8.9442092883
Mir3571	0	0	1	1	-8.9442092883
Mir1	0	0	1	1	-8.9442092883
Rit2	0	0	1	1	-8.9442092883
Syt4	0	0	1	1	-8.9442092883
Pkd2l2	0	0	1	1	-8.9442092883
Wnt8a	0	0	1	1	-8.9442092883
Ttc9b	0	0	1	1	-8.9442092883
Lrrtm2	0	0	1	1	-8.9442092883
Mir1949	0	0	1	1	-8.9442092883
Psd2	0	0	1	1	-8.9442092883
Dnd1	0	0	1	1	-8.9442092883
Rell2	0	0	1	1	-8.9442092883
Fcgbpl1	0	0	1	1	-8.9442092883
Pabpc2	0	0	1	1	-8.9442092883
Kctd16	0	0	1	1	-8.9442092883
Selv	0	0	1	1	-8.9442092883
Vom2r75	0	0	1	1	-8.9442092883
Grxcr2	0	0	1	1	-8.9442092883
Pou4f3	0	0	1	1	-8.9442092883
Stk32a	0	0	1	1	-8.9442092883
Sycn	0	0	1	1	-8.9442092883
Nccrp1	0	0	1	1	-8.9442092883
Scgb3a2	0	0	1	1	-8.9442092883
RGD1563060	0	0	1	1	-8.9442092883
Spink5	0	0	1	1	-8.9442092883
Spink14	0	0	1	1	-8.9442092883
Spink6	0	0	1	1	-8.9442092883
RGD1559536	0	0	1	1	-8.9442092883
Myot	0	0	1	1	-8.9442092883
Fbxo17	0	0	1	1	-8.9442092883
Lgals7	0	0	1	1	-8.9442092883
Capn12	0	0	1	1	-8.9442092883
Hrh4	0	0	1	1	-8.9442092883
Fam170a	0	0	1	1	-8.9442092883
Hdhd1	0	0	1	1	-8.9442092883
Ftmt	0	0	1	1	-8.9442092883
Mir664-1	0	0	1	1	-8.9442092883
Zfp474	0	0	1	1	-8.9442092883
RGD1564428	0	0	1	1	-8.9442092883
Gykl1	0	0	1	1	-8.9442092883
Tex43	0	0	1	1	-8.9442092883
Megf10	0	0	1	1	-8.9442092883
Ctxn3	0	0	1	1	-8.9442092883
LOC100910189	0	0	1	1	-8.9442092883
Kirrel2	0	0	1	1	-8.9442092883
Mir3569	0	0	1	1	-8.9442092883
Camk2a	0	0	1	1	-8.9442092883
Mir378	0	0	1	1	-8.9442092883
LOC688924	0	0	1	1	-8.9442092883
Atp4a	0	0	1	1	-8.9442092883
Mir143	0	0	1	1	-8.9442092883
Dmkn	0	0	1	1	-8.9442092883
Htr4	0	0	1	1	-8.9442092883
Spink7	0	0	1	1	-8.9442092883
Spink13	0	0	1	1	-8.9442092883
Ffar3	0	0	1	1	-8.9442092883
Ffar1	0	0	1	1	-8.9442092883
Mag	0	0	1	1	-8.9442092883
Grp	0	0	1	1	-8.9442092883
Rax	0	0	1	1	-8.9442092883
LOC292801	0	0	1	1	-8.9442092883
Mc4r	0	0	1	1	-8.9442092883
LOC689199	0	0	1	1	-8.9442092883
Mc2r	0	0	1	1	-8.9442092883
Mc5r	0	0	1	1	-8.9442092883
Scgb1b30	0	0	1	1	-8.9442092883
Dcc	0	0	1	1	-8.9442092883
Chst8	0	0	1	1	-8.9442092883
St8sia5	0	0	1	1	-8.9442092883
Loxhd1	0	0	1	1	-8.9442092883
Siglec15	0	0	1	1	-8.9442092883
Slc14a2	0	0	1	1	-8.9442092883
Slc7a10	0	0	1	1	-8.9442092883
Kcng2	0	0	1	1	-8.9442092883
Sall3	0	0	1	1	-8.9442092883
Galr1	0	0	1	1	-8.9442092883
Neto1	0	0	1	1	-8.9442092883
Dok6	0	0	1	1	-8.9442092883
Drc7	0	0	1	1	-8.9442092883
Mir138-2	0	0	1	1	-8.9442092883
Mt3	0	0	1	1	-8.9442092883
Mt4	0	0	1	1	-8.9442092883
Ces5a	0	0	1	1	-8.9442092883
Asphd2	0	0	1	1	-8.9442092883
Slc6a2	0	0	1	1	-8.9442092883
Irx6	0	0	1	1	-8.9442092883
Cbln1	0	0	1	1	-8.9442092883
LOC100363129	0	0	1	1	-8.9442092883
Best2	0	0	1	1	-8.9442092883
Rtbdn	0	0	1	1	-8.9442092883
Syce2	0	0	1	1	-8.9442092883
MGC114499	0	0	1	1	-8.9442092883
Mir24-2	0	0	1	1	-8.9442092883
Mir27a	0	0	1	1	-8.9442092883
Mir23a	0	0	1	1	-8.9442092883
Mir181c	0	0	1	1	-8.9442092883
Mir181d	0	0	1	1	-8.9442092883
Nanos3	0	0	1	1	-8.9442092883
Rln3	0	0	1	1	-8.9442092883
Olr1667	0	0	1	1	-8.9442092883
Mgat4d	0	0	1	1	-8.9442092883
Ucp1	0	0	1	1	-8.9442092883
Cdh16	0	0	1	1	-8.9442092883
Frem3	0	0	1	1	-8.9442092883
LOC498933	0	0	1	1	-8.9442092883
Pou4f2	0	0	1	1	-8.9442092883
Ttc29	0	0	1	1	-8.9442092883
Vom2r38	0	0	1	1	-8.9442092883
Mir6318	0	0	1	1	-8.9442092883
Mir328	0	0	1	1	-8.9442092883
RGD1561415	0	0	1	1	-8.9442092883
Tsnaxip1	0	0	1	1	-8.9442092883
Nrn1l	0	0	1	1	-8.9442092883
LOC100360619	0	0	1	1	-8.9442092883
Tmed6	0	0	1	1	-8.9442092883
Mir140	0	0	1	1	-8.9442092883
Lim2	0	0	1	1	-8.9442092883
Cldnd2	0	0	1	1	-8.9442092883
Calb2	0	0	1	1	-8.9442092883
Mir3084a	0	0	1	1	-8.9442092883
Fa2h	0	0	1	1	-8.9442092883
Klk13	0	0	1	1	-8.9442092883
Ctrb1	0	0	1	1	-8.9442092883
Klk12	0	0	1	1	-8.9442092883
Klk11	0	0	1	1	-8.9442092883
Klk10	0	0	1	1	-8.9442092883
Klk9	0	0	1	1	-8.9442092883
Klk8	0	0	1	1	-8.9442092883
Klk7	0	0	1	1	-8.9442092883
Klk6	0	0	1	1	-8.9442092883
Klk4	0	0	1	1	-8.9442092883
Klk1c12	0	0	1	1	-8.9442092883
Adamts18	0	0	1	1	-8.9442092883
Klk1c10	0	0	1	1	-8.9442092883
Klk1c6	0	0	1	1	-8.9442092883
Clec3a	0	0	1	1	-8.9442092883
Klk1c2	0	0	1	1	-8.9442092883
Klk1c8	0	0	1	1	-8.9442092883
Klk1c9	0	0	1	1	-8.9442092883
Klk1c7	0	0	1	1	-8.9442092883
Dynlrb2	0	0	1	1	-8.9442092883
Klk1	0	0	1	1	-8.9442092883
Shank1	0	0	1	1	-8.9442092883
Trhr2	0	0	1	1	-8.9442092883
Il17c	0	0	1	1	-8.9442092883
Pabpn1l	0	0	1	1	-8.9442092883
Fuz	0	0	1	1	-8.9442092883
Dbndd1	0	0	1	1	-8.9442092883
Tsks	0	0	1	1	-8.9442092883
Cox6c-ps1	0	0	1	1	-8.9442092883
Pgbd5	0	0	1	1	-8.9442092883
Trim67	0	0	1	1	-8.9442092883
Mir150	0	0	1	1	-8.9442092883
Slc17a7	0	0	1	1	-8.9442092883
Pth2	0	0	1	1	-8.9442092883
Gje1	0	0	1	1	-8.9442092883
Cdh8	0	0	1	1	-8.9442092883
RGD1562492	0	0	1	1	-8.9442092883
Lin7b	0	0	1	1	-8.9442092883
LOC498971	0	0	1	1	-8.9442092883
Cmtm1	0	0	1	1	-8.9442092883
Nmbr	0	0	1	1	-8.9442092883
Sec1	0	0	1	1	-8.9442092883
Ntn5	0	0	1	1	-8.9442092883
Spaca4	0	0	1	1	-8.9442092883
Cmtm2a	0	0	1	1	-8.9442092883
Otog	0	0	1	1	-8.9442092883
Myod1	0	0	1	1	-8.9442092883
Kcnc1	0	0	1	1	-8.9442092883
Ldhc	0	0	1	1	-8.9442092883
Mrgprx1	0	0	1	1	-8.9442092883
Mrgprb4	0	0	1	1	-8.9442092883
Mrgprb5	0	0	1	1	-8.9442092883
Mrgprb13	0	0	1	1	-8.9442092883
Mrgprx2	0	0	1	1	-8.9442092883
Mrgprx2l	0	0	1	1	-8.9442092883
Csrp3	0	0	1	1	-8.9442092883
Dbx1	0	0	1	1	-8.9442092883
Slc6a5	0	0	1	1	-8.9442092883
Prss54	0	0	1	1	-8.9442092883
Tsnax	0	0	1	1	-8.9442092883
Ccdc7	0	0	1	1	-8.9442092883
Vom1r63	0	0	1	1	-8.9442092883
Olr386	0	0	1	1	-8.9442092883
Vom1r64	0	0	1	1	-8.9442092883
Clasrp	0	0	1	1	-8.9442092883
Gemin7	0	0	1	1	-8.9442092883
Olr387	0	0	1	1	-8.9442092883
Abcc2	0	0	1	1	-8.9442092883
Aire	0	0	1	1	-8.9442092883
Olr1714	0	0	1	1	-8.9442092883
LOC689927	0	0	1	1	-8.9442092883
LOC690386	0	0	1	1	-8.9442092883
RGD1561557	0	0	1	1	-8.9442092883
LOC690415	0	0	1	1	-8.9442092883
LOC690460	0	0	1	1	-8.9442092883
Olr1718	0	0	1	1	-8.9442092883
LOC100361793	0	0	1	1	-8.9442092883
LOC690478	0	0	1	1	-8.9442092883
Olr1720	0	0	1	1	-8.9442092883
Olr1722	0	0	1	1	-8.9442092883
Olr1724	0	0	1	1	-8.9442092883
Olr1726	0	0	1	1	-8.9442092883
Olr1730	0	0	1	1	-8.9442092883
Olr1733	0	0	1	1	-8.9442092883
RGD1563815	0	0	1	1	-8.9442092883
Gstt4	0	0	1	1	-8.9442092883
Olr1734	0	0	1	1	-8.9442092883
Olr1735	0	0	1	1	-8.9442092883
Olr1736	0	0	1	1	-8.9442092883
Olr1737	0	0	1	1	-8.9442092883
Olr1738	0	0	1	1	-8.9442092883
Olr1739	0	0	1	1	-8.9442092883
Rtdr1	0	0	1	1	-8.9442092883
Olr1742	0	0	1	1	-8.9442092883
Olr1744	0	0	1	1	-8.9442092883
Olr1746	0	0	1	1	-8.9442092883
Olr1748	0	0	1	1	-8.9442092883
Olr1749	0	0	1	1	-8.9442092883
Olr1750	0	0	1	1	-8.9442092883
Olr1670	0	0	1	1	-8.9442092883
RGD1559903	0	0	1	1	-8.9442092883
Trim31	0	0	1	1	-8.9442092883
Trim40	0	0	1	1	-8.9442092883
Olr1671	0	0	1	1	-8.9442092883
Mrln	0	0	1	1	-8.9442092883
RT1-M1-5	0	0	1	1	-8.9442092883
Olr1673	0	0	1	1	-8.9442092883
RT1-M1-2	0	0	1	1	-8.9442092883
RT1-M10-1	0	0	1	1	-8.9442092883
Olr1675	0	0	1	1	-8.9442092883
Olr1678	0	0	1	1	-8.9442092883
Atoh7	0	0	1	1	-8.9442092883
Olr1679	0	0	1	1	-8.9442092883
Olr1680	0	0	1	1	-8.9442092883
Npffr1	0	0	1	1	-8.9442092883
Olr1681	0	0	1	1	-8.9442092883
H2afy2	0	0	1	1	-8.9442092883
Neurog3	0	0	1	1	-8.9442092883
Nodal	0	0	1	1	-8.9442092883
Mir877	0	0	1	1	-8.9442092883
Stox1	0	0	1	1	-8.9442092883
Gprc6a	0	0	1	1	-8.9442092883
Mir6328	0	0	1	1	-8.9442092883
Olr1682	0	0	1	1	-8.9442092883
Vgll2	0	0	1	1	-8.9442092883
Cb707485	0	0	1	1	-8.9442092883
Dpcr1	0	0	1	1	-8.9442092883
CB741658	0	0	1	1	-8.9442092883
RGD1562885	0	0	1	1	-8.9442092883
Olr1683	0	0	1	1	-8.9442092883
Olr1684	0	0	1	1	-8.9442092883
Lta	0	0	1	1	-8.9442092883
E230034O05Rik	0	0	1	1	-8.9442092883
Fam26e	0	0	1	1	-8.9442092883
Ly6g5c	0	0	1	1	-8.9442092883
Ly6g6e	0	0	1	1	-8.9442092883
Ly6g6c	0	0	1	1	-8.9442092883
Sapcd1	0	0	1	1	-8.9442092883
Hs3st5	0	0	1	1	-8.9442092883
Olr1686	0	0	1	1	-8.9442092883
Olr1687	0	0	1	1	-8.9442092883
RGD1624210	0	0	1	1	-8.9442092883
Btnl5	0	0	1	1	-8.9442092883
Tesb	0	0	1	1	-8.9442092883
LOC499469	0	0	1	1	-8.9442092883
Btnl3	0	0	1	1	-8.9442092883
Btnl2	0	0	1	1	-8.9442092883
LOC688390	0	0	1	1	-8.9442092883
Bves	0	0	1	1	-8.9442092883
Mir219-1	0	0	1	1	-8.9442092883
Grik2	0	0	1	1	-8.9442092883
Olr1688	0	0	1	1	-8.9442092883
Mln	0	0	1	1	-8.9442092883
Sim1	0	0	1	1	-8.9442092883
Olr1689	0	0	1	1	-8.9442092883
Olr1690	0	0	1	1	-8.9442092883
LOC499407	0	0	1	1	-8.9442092883
Olr1691	0	0	1	1	-8.9442092883
Tcp11	0	0	1	1	-8.9442092883
Olr1692	0	0	1	1	-8.9442092883
Olr1693	0	0	1	1	-8.9442092883
Tulp1	0	0	1	1	-8.9442092883
Armc12	0	0	1	1	-8.9442092883
Olr1695	0	0	1	1	-8.9442092883
Clpsl2	0	0	1	1	-8.9442092883
Clps	0	0	1	1	-8.9442092883
Lhfpl5	0	0	1	1	-8.9442092883
Olr1696	0	0	1	1	-8.9442092883
Olr1697	0	0	1	1	-8.9442092883
Olr1699	0	0	1	1	-8.9442092883
Olr1700	0	0	1	1	-8.9442092883
Olr1701	0	0	1	1	-8.9442092883
Olr1702	0	0	1	1	-8.9442092883
Olr1704	0	0	1	1	-8.9442092883
Olr1705	0	0	1	1	-8.9442092883
Olr1707	0	0	1	1	-8.9442092883
Olr1708	0	0	1	1	-8.9442092883
Olr1709	0	0	1	1	-8.9442092883
Olr1710	0	0	1	1	-8.9442092883
Tff2	0	0	1	1	-8.9442092883
Tff1	0	0	1	1	-8.9442092883
Tmprss3	0	0	1	1	-8.9442092883
Tcf19	0	0	1	1	-8.9442092883
RT1-CE11	0	0	1	1	-8.9442092883
Pou5f1	0	0	1	1	-8.9442092883
RT1-CE16	0	0	1	1	-8.9442092883
Wasf1	0	0	1	1	-8.9442092883
RT1-CE15	0	0	1	1	-8.9442092883
Mir124-2	0	0	1	1	-8.9442092883
Crh	0	0	1	1	-8.9442092883
Hps3	0	0	1	1	-8.9442092883
Agtr1b	0	0	1	1	-8.9442092883
LOC499584	0	0	1	1	-8.9442092883
Ghsr	0	0	1	1	-8.9442092883
Egfem1	0	0	1	1	-8.9442092883
Mir551b	0	0	1	1	-8.9442092883
Tmem212	0	0	1	1	-8.9442092883
Slc7a14	0	0	1	1	-8.9442092883
Samd7	0	0	1	1	-8.9442092883
Kcnmb2	0	0	1	1	-8.9442092883
Sox2	0	0	1	1	-8.9442092883
Mir3597-2	0	0	1	1	-8.9442092883
Mir9-2	0	0	1	1	-8.9442092883
Il2	0	0	1	1	-8.9442092883
Il21	0	0	1	1	-8.9442092883
Pabpc4l	0	0	1	1	-8.9442092883
RGD1307595	0	0	1	1	-8.9442092883
Trpc4	0	0	1	1	-8.9442092883
Sertm1	0	0	1	1	-8.9442092883
Sohlh2	0	0	1	1	-8.9442092883
Mab21l1	0	0	1	1	-8.9442092883
Erich6	0	0	1	1	-8.9442092883
Clrn1	0	0	1	1	-8.9442092883
Gpr87	0	0	1	1	-8.9442092883
RGD1560324	0	0	1	1	-8.9442092883
Aadacl2	0	0	1	1	-8.9442092883
Npy2r	0	0	1	1	-8.9442092883
LOC252890	0	0	1	1	-8.9442092883
LOC102546391	0	0	1	1	-8.9442092883
Vom2r46	0	0	1	1	-8.9442092883
Vom2r47	0	0	1	1	-8.9442092883
Mir15b	0	0	1	1	-8.9442092883
Mir16	0	0	1	1	-8.9442092883
Sptssb	0	0	1	1	-8.9442092883
Si	0	0	1	1	-8.9442092883
Zbbx	0	0	1	1	-8.9442092883
Serpini2	0	0	1	1	-8.9442092883
Fstl5	0	0	1	1	-8.9442092883
LOC499643	0	0	1	1	-8.9442092883
Rxfp1	0	0	1	1	-8.9442092883
Glrb	0	0	1	1	-8.9442092883
Insrr	0	0	1	1	-8.9442092883
Mir3597-1	0	0	1	1	-8.9442092883
Mir9-1	0	0	1	1	-8.9442092883
Bglap	0	0	1	1	-8.9442092883
Hcn3	0	0	1	1	-8.9442092883
Mir92b	0	0	1	1	-8.9442092883
LOC102550325	0	0	1	1	-8.9442092883
Mir190b	0	0	1	1	-8.9442092883
Creb3l4	0	0	1	1	-8.9442092883
S100a5	0	0	1	1	-8.9442092883
S100a7a	0	0	1	1	-8.9442092883
Pglyrp4	0	0	1	1	-8.9442092883
RGD1562234	0	0	1	1	-8.9442092883
S100vp	0	0	1	1	-8.9442092883
Pglyrp3	0	0	1	1	-8.9442092883
Prr9	0	0	1	1	-8.9442092883
Sprr3	0	0	1	1	-8.9442092883
Sprr1a	0	0	1	1	-8.9442092883
Ivl	0	0	1	1	-8.9442092883
Smcp	0	0	1	1	-8.9442092883
Lce1f	0	0	1	1	-8.9442092883
Kprp	0	0	1	1	-8.9442092883
Lce1l	0	0	1	1	-8.9442092883
Lce1m	0	0	1	1	-8.9442092883
Them5	0	0	1	1	-8.9442092883
Oaz3	0	0	1	1	-8.9442092883
Riiad1	0	0	1	1	-8.9442092883
RGD1359334	0	0	1	1	-8.9442092883
Hormad1	0	0	1	1	-8.9442092883
Hist2h4	0	0	1	1	-8.9442092883
Itga10	0	0	1	1	-8.9442092883
Olr390	0	0	1	1	-8.9442092883
Tbx15	0	0	1	1	-8.9442092883
Hapln1	0	0	1	1	-8.9442092883
Nhlh2	0	0	1	1	-8.9442092883
Sycp1	0	0	1	1	-8.9442092883
Syt6	0	0	1	1	-8.9442092883
Bcl2l15	0	0	1	1	-8.9442092883
Chia	0	0	1	1	-8.9442092883
Chi3l3	0	0	1	1	-8.9442092883
RGD1309110	0	0	1	1	-8.9442092883
Olr392	0	0	1	1	-8.9442092883
Kcna10	0	0	1	1	-8.9442092883
Cym	0	0	1	1	-8.9442092883
Prok1	0	0	1	1	-8.9442092883
Alx3	0	0	1	1	-8.9442092883
Eps8l3	0	0	1	1	-8.9442092883
Gpr61	0	0	1	1	-8.9442092883
Sypl2	0	0	1	1	-8.9442092883
Mybphl	0	0	1	1	-8.9442092883
RGD1309139	0	0	1	1	-8.9442092883
Mir6314	0	0	1	1	-8.9442092883
Olfm3	0	0	1	1	-8.9442092883
Mir6330	0	0	1	1	-8.9442092883
Mir137	0	0	1	1	-8.9442092883
Mir760	0	0	1	1	-8.9442092883
Myoz2	0	0	1	1	-8.9442092883
Ckmt2	0	0	1	1	-8.9442092883
Tram1l1	0	0	1	1	-8.9442092883
Ndst4	0	0	1	1	-8.9442092883
Ugt8	0	0	1	1	-8.9442092883
Ankrd34b	0	0	1	1	-8.9442092883
Dcm5	0	0	1	1	-8.9442092883
Rrh	0	0	1	1	-8.9442092883
Spz1	0	0	1	1	-8.9442092883
Slc9b1	0	0	1	1	-8.9442092883
LOC499715	0	0	1	1	-8.9442092883
RGD1309170	0	0	1	1	-8.9442092883
Mir1956	0	0	1	1	-8.9442092883
Stpg2	0	0	1	1	-8.9442092883
Pdha2	0	0	1	1	-8.9442092883
Wdr63	0	0	1	1	-8.9442092883
Spata1	0	0	1	1	-8.9442092883
Otp	0	0	1	1	-8.9442092883
Msh4	0	0	1	1	-8.9442092883
Tnni3k	0	0	1	1	-8.9442092883
Mir186	0	0	1	1	-8.9442092883
Lrrc7	0	0	1	1	-8.9442092883
LOC100912266	0	0	1	1	-8.9442092883
Rpe65	0	0	1	1	-8.9442092883
Crhbp	0	0	1	1	-8.9442092883
S100z	0	0	1	1	-8.9442092883
Sv2c	0	0	1	1	-8.9442092883
Foxd1	0	0	1	1	-8.9442092883
Tmem174	0	0	1	1	-8.9442092883
Cartpt	0	0	1	1	-8.9442092883
Htr1a	0	0	1	1	-8.9442092883
Mir582	0	0	1	1	-8.9442092883
Rab3c	0	0	1	1	-8.9442092883
Actbl2	0	0	1	1	-8.9442092883
Ddx4	0	0	1	1	-8.9442092883
Ccno	0	0	1	1	-8.9442092883
Mir449c	0	0	1	1	-8.9442092883
Mir449a	0	0	1	1	-8.9442092883
LOC499530	0	0	1	1	-8.9442092883
Hcn1	0	0	1	1	-8.9442092883
Ccl28	0	0	1	1	-8.9442092883
Ccdc152	0	0	1	1	-8.9442092883
Plcxd3	0	0	1	1	-8.9442092883
Pou5f2	0	0	1	1	-8.9442092883
LOC499541	0	0	1	1	-8.9442092883
LOC499542	0	0	1	1	-8.9442092883
LOC499544	0	0	1	1	-8.9442092883
Cdh9	0	0	1	1	-8.9442092883
Cdh10	0	0	1	1	-8.9442092883
March11	0	0	1	1	-8.9442092883
Tas2r119	0	0	1	1	-8.9442092883
LOC499565	0	0	1	1	-8.9442092883
Slc7a12	0	0	1	1	-8.9442092883
LOC361914	0	0	1	1	-8.9442092883
tGap1	0	0	1	1	-8.9442092883
Fabp9	0	0	1	1	-8.9442092883
Pmp2	0	0	1	1	-8.9442092883
RGD1559714	0	0	1	1	-8.9442092883
Golph3l	0	0	1	1	-8.9442092883
Adamtsl4	0	0	1	1	-8.9442092883
Mcl1	0	0	1	1	-8.9442092883
Ensa	0	0	1	1	-8.9442092883
Ptgfr	0	0	1	1	-8.9442092883
St6galnac5	0	0	1	1	-8.9442092883
Asb17	0	0	1	1	-8.9442092883
LOC365985	0	0	1	1	-8.9442092883
Arrdc3	0	0	1	1	-8.9442092883
Mir674	0	0	1	1	-8.9442092883
Phgr1	0	0	1	1	-8.9442092883
Serinc4	0	0	1	1	-8.9442092883
LOC691952	0	0	1	1	-8.9442092883
Qrfp	0	0	1	1	-8.9442092883
Fibcd1	0	0	1	1	-8.9442092883
Ctxn2	0	0	1	1	-8.9442092883
Shc4	0	0	1	1	-8.9442092883
Fam227b	0	0	1	1	-8.9442092883
Astl	0	0	1	1	-8.9442092883
Kcnip3	0	0	1	1	-8.9442092883
Prom2	0	0	1	1	-8.9442092883
LOC102550367	0	0	1	1	-8.9442092883
LOC499886	0	0	1	1	-8.9442092883
RGD1566226	0	0	1	1	-8.9442092883
Pdyn	0	0	1	1	-8.9442092883
Tmc2	0	0	1	1	-8.9442092883
Oxt	0	0	1	1	-8.9442092883
Avp	0	0	1	1	-8.9442092883
Mir103-2	0	0	1	1	-8.9442092883
Adra1d	0	0	1	1	-8.9442092883
Prokr2	0	0	1	1	-8.9442092883
Lamp5	0	0	1	1	-8.9442092883
Pak7	0	0	1	1	-8.9442092883
Snap25	0	0	1	1	-8.9442092883
Sptlc3	0	0	1	1	-8.9442092883
Sel1l2	0	0	1	1	-8.9442092883
Otor	0	0	1	1	-8.9442092883
Pcsk2	0	0	1	1	-8.9442092883
Scp2d1	0	0	1	1	-8.9442092883
Nkx2-2	0	0	1	1	-8.9442092883
Pax1	0	0	1	1	-8.9442092883
Cstl1	0	0	1	1	-8.9442092883
Cst11	0	0	1	1	-8.9442092883
LOC257643	0	0	1	1	-8.9442092883
Cst12	0	0	1	1	-8.9442092883
Cst8	0	0	1	1	-8.9442092883
Cst13	0	0	1	1	-8.9442092883
Cst9l	0	0	1	1	-8.9442092883
LOC689081	0	0	1	1	-8.9442092883
Andpro	0	0	1	1	-8.9442092883
P22k15	0	0	1	1	-8.9442092883
Cyss	0	0	1	1	-8.9442092883
LOC296235	0	0	1	1	-8.9442092883
Cst5	0	0	1	1	-8.9442092883
Syndig1	0	0	1	1	-8.9442092883
Tcf15	0	0	1	1	-8.9442092883
Nrsn2	0	0	1	1	-8.9442092883
LOC502684	0	0	1	1	-8.9442092883
Defb23	0	0	1	1	-8.9442092883
Defb20	0	0	1	1	-8.9442092883
Defb22	0	0	1	1	-8.9442092883
Defb26	0	0	1	1	-8.9442092883
Defb29	0	0	1	1	-8.9442092883
Defb21	0	0	1	1	-8.9442092883
Defb24	0	0	1	1	-8.9442092883
Defb36	0	0	1	1	-8.9442092883
Defb25	0	0	1	1	-8.9442092883
Xkr7	0	0	1	1	-8.9442092883
Sun5	0	0	1	1	-8.9442092883
Bpifb2	0	0	1	1	-8.9442092883
Bpifb6	0	0	1	1	-8.9442092883
