gene_short_name	logFC	t	P.Value	adj.P.Val	B
Ubox5	-0.0277215925	-0.1827046715	0.8654567799	0.8654567799	-7.941334328
Ccar1	-0.0197389002	-0.1823843492	0.8656893107	0.8656893107	-7.941409282
Grin2c	0.0985388169	0.1821943902	0.8658272155	0.8658272155	-7.9414536707
Tmem45b	-0.4852468396	-0.1820777227	0.8659119158	0.8659119158	-7.9414809106
Sfr1	0.0390726166	0.1818170264	0.8661011888	0.8661011888	-7.9415417167
Bnc1	-0.1077790437	-0.1817296908	0.8661645996	0.8661645996	-7.9415620682
C9	0.0268307464	0.1816700499	0.8662079031	0.8662079031	-7.9415759606
Limk1	0.0580563899	0.1815321294	0.8663080455	0.8663080455	-7.9416080699
Dpysl5	-0.2248606394	-0.1810767094	0.8666387432	0.8666387432	-7.9417139263
Rfc4	-0.0122321757	-0.1809772497	0.8667109694	0.8667109694	-7.9417370097
Tbc1d8	-0.0269010977	-0.1809603107	0.8667232704	0.8667232704	-7.9417409398
Ppp1r12c	0.0170314338	0.1805620604	0.8670124915	0.8670124915	-7.9418332359
Serpinb8	-0.0704938208	-0.1802316385	0.8672524739	0.8672524739	-7.941909661
Ncf4	0.0527857758	0.1801951747	0.8672789583	0.8672789583	-7.9419180865
Agps	0.0375531916	0.1800372982	0.8673936301	0.8673936301	-7.941954547
Plekhg5	0.0160619462	0.1799602046	0.8674496275	0.8674496275	-7.9419723398
Mettl18	-0.0277871023	-0.179792836	0.8675712005	0.8675712005	-7.9420109419
Vps54	-0.0261520239	-0.1796336036	0.8676868678	0.8676868678	-7.9420476347
Gnaz	0.4726779876	0.1795013004	0.8677829768	0.8677829768	-7.9420780979
Nsg2	-0.460770132	-0.1794813783	0.8677974491	0.8677974491	-7.9420826831
Fbxo25	-0.0356170435	-0.1794318626	0.8678334197	0.8678334197	-7.9420940773
Zfp280b	-0.0500287971	-0.1793583286	0.8678868392	0.8678868392	-7.9421109927
Nanog	0.6458682581	0.179237658	0.8679745033	0.8679745033	-7.9421387365
Exoc5	-0.0301023506	-0.1790249082	0.8681290667	0.8681290667	-7.9421876059
Rps10	-0.0124244326	-0.1788762043	0.8682371051	0.8682371051	-7.94222173
Kcnj12	0.4628609837	0.1787488319	0.8683296483	0.8683296483	-7.9422509368
Pdss2	0.0160925187	0.1786912561	0.8683714812	0.8683714812	-7.9422641324
Tlr7	0.0926603353	0.1786711531	0.8683860876	0.8683860876	-7.9422687387
P2ry12	-0.0892495037	-0.178640957	0.8684080276	0.8684080276	-7.9422756568
Sema6d	0.0842745103	0.1784924581	0.8685159264	0.8685159264	-7.9423096621
Vstm5	-0.4228290714	-0.1784122285	0.8685742226	0.8685742226	-7.9423280226
Veph1	0.0306345119	0.1782006462	0.8687279669	0.8687279669	-7.9423764042
Sh2d1a	-0.2702595617	-0.1780641627	0.8688271452	0.8688271452	-7.9424075834
Hltf	0.0118286956	0.1779758944	0.8688912888	0.8688912888	-7.9424277356
Lypd1	0.0478280429	0.1775444527	0.869204831	0.869204831	-7.9425260949
Dhx58	-0.0327416526	-0.1773871297	0.8693191702	0.8693191702	-7.9425619028
Slc25a46	0.0220930982	0.1773706174	0.8693311712	0.8693311712	-7.9425656594
Arc	-0.3978669725	-0.1771530796	0.8694892808	0.8694892808	-7.9426151168
Ndrg4	0.1386872815	0.1769320148	0.8696499617	0.8696499617	-7.9426653151
Nfkb2	-0.032080178	-0.1767570568	0.8697771357	0.8697771357	-7.942705
Eef1a2	0.1589301706	0.1766734554	0.8698379059	0.8698379059	-7.9427239494
Klf4	-0.1271442883	-0.1766190575	0.8698774486	0.8698774486	-7.9427362746
Anxa1	0.0351873682	0.1763272401	0.8700895835	0.8700895835	-7.9428023298
Zfp867	0.0975298486	0.1761835833	0.8701940191	0.8701940191	-7.9428348083
Best3	0.2047785123	0.1759958519	0.8703305012	0.8703305012	-7.9428772121
Eif5a2	0.0822868851	0.1758597541	0.8704294489	0.8704294489	-7.9429079255
Atp2c2	0.4604888092	0.1755827803	0.8706308276	0.8706308276	-7.9429703585
Ggct	-0.0361557063	-0.1754928275	0.870696232	0.870696232	-7.942990614
ERCC-00150	-0.0778136505	-0.1752721794	0.8708566704	0.8708566704	-7.9430402564
Atp5s	0.026362127	0.1752634195	0.8708630401	0.8708630401	-7.943042226
Mfsd3	0.0327607798	0.1752609268	0.8708648526	0.8708648526	-7.9430427864
Maged1	0.0112983081	0.1751526005	0.8709436223	0.8709436223	-7.9430671342
Slc1a4	0.1105068762	0.1750800912	0.8709963487	0.8709963487	-7.9430834233
Zcchc4	-0.0387367262	-0.1750028182	0.87105254	0.87105254	-7.9431007753
Sec24d	-0.0403110082	-0.174900918	0.8711266412	0.8711266412	-7.943123646
Fzd9	0.3808292843	0.174871262	0.8711482072	0.8711482072	-7.9431302996
Uba1	-0.0162406458	-0.1746538637	0.8713063046	0.8713063046	-7.9431790411
Btla	0.1726281621	0.1745456507	0.8713850026	0.8713850026	-7.9432032806
Dusp10	0.071887357	0.1740708455	0.8717303278	0.8717303278	-7.9433094617
Slc1a2	0.0544132476	0.1739760206	0.8717992981	0.8717992981	-7.9433306335
Khsrp	0.0253644174	0.1738162192	0.8719155322	0.8719155322	-7.943366287
Plekho1	-0.0422499959	-0.1736506396	0.8720359735	0.8720359735	-7.9434031958
Scn1a	0.7210066329	0.173401847	0.8722169517	0.8722169517	-7.9434585884
LOC365778	-0.1607772569	-0.1731440217	0.872404511	0.872404511	-7.9435159097
Mypn	-0.4485181785	-0.172783388	0.8726668781	0.8726668781	-7.9435959475
Scg3	0.3425673311	0.1726576445	0.8727583635	0.8727583635	-7.943623816
Wnt7b	-0.3159085512	-0.1725036329	0.8728704191	0.8728704191	-7.9436579224
Mib1	0.0163878324	0.1724094838	0.8729389219	0.8729389219	-7.9436787573
Lnp	0.0522064243	0.1723017292	0.8730173257	0.8730173257	-7.9437025894
Cyb5r4	0.0203440473	0.1720113587	0.8732286129	0.8732286129	-7.9437667377
LOC100158225	0.0994832075	0.1716399073	0.8734989182	0.8734989182	-7.9438486433
Letm2	-0.0437115918	-0.1710777035	0.8739080761	0.8739080761	-7.9439722791
Asb7	-0.0303934801	-0.1706820254	0.8741960712	0.8741960712	-7.9440590548
Lsm2	0.0325740806	0.1706434943	0.8742241174	0.8742241174	-7.9440674944
Cyp21a1	-0.3172979656	-0.1705903364	0.8742628107	0.8742628107	-7.9440791348
Rab4b	0.020789996	0.170343013	0.8744428418	0.8744428418	-7.9441332461
Bet1	-0.0191865028	-0.1703186987	0.8744605411	0.8744605411	-7.9441385615
Sh3gl3	-0.0317086998	-0.1702360413	0.8745207114	0.8745207114	-7.9441566262
Ip6k2	0.0708059313	0.1701834563	0.8745589911	0.8745589911	-7.9441681141
Ap1b1	0.0134303194	0.1701599241	0.8745761218	0.8745761218	-7.9441732539
Hoxb5	-0.1297199333	-0.1700769299	0.8746365393	0.8746365393	-7.9441913755
Evl	-0.0449948192	-0.1698949499	0.8747690197	0.8747690197	-7.9442310801
Cisd2	-0.0425216511	-0.1690910578	0.8753543115	0.8753543115	-7.9444059741
Ccr7	0.2340891777	0.1684983116	0.8757859392	0.8757859392	-7.944534409
Crocc	0.0967027429	0.1682026378	0.8760012646	0.8760012646	-7.9445983091
Rpe65	0.1338148383	0.1680516032	0.8761112613	0.8761112613	-7.9446309076
Apba2	0.2637507622	0.1680477965	0.8761140337	0.8761140337	-7.9446317289
Nck1	0.0305547669	0.1678640709	0.8762478439	0.8762478439	-7.9446713436
LOC681383	-0.0510510072	-0.1675433503	0.8764814423	0.8764814423	-7.9447403949
Tmem2	-0.021498407	-0.1672452531	0.8766985774	0.8766985774	-7.9448044589
Tmem150b	-0.0987321615	-0.1670380324	0.8768495258	0.8768495258	-7.9448489266
Aptx	-0.0534528836	-0.1668572206	0.8769812424	0.8769812424	-7.9448876828
Hdlbp	-0.0175301535	-0.1667181266	0.8770825721	0.8770825721	-7.9449174689
Syn3	-0.1116386478	-0.1666291761	0.877147374	0.877147374	-7.9449365043
Fam110a	-0.0626447797	-0.1665740407	0.8771875417	0.8771875417	-7.9449482983
Srp19	-0.0695532043	-0.1654561218	0.8780020783	0.8780020783	-7.9451866027
Spatc1	0.2654836736	0.165303997	0.8781129343	0.8781129343	-7.9452189087
Grb2	-0.015558137	-0.1652706194	0.8781372576	0.8781372576	-7.9452259931
Shfm1	-0.0166817173	-0.1651933825	0.8781935432	0.8781935432	-7.9452423811
Tomm7	-0.0222500224	-0.1651441403	0.8782294285	0.8782294285	-7.9452528253
Slc7a11	-0.3736843329	-0.1650891032	0.8782695372	0.8782695372	-7.945264495
Klhl25	-0.0667703084	-0.1647512982	0.8785157256	0.8785157256	-7.9453360369
Ebf1	-0.4675718328	-0.1646618539	0.8785809145	0.8785809145	-7.9453549557
Gnb4	0.0726185693	0.1644378908	0.878744149	0.878744149	-7.9454022828
Wars	-0.0384876919	-0.1643768189	0.8787886624	0.8787886624	-7.9454151773
Fam3c	0.0426286802	0.1643525391	0.8788063593	0.8788063593	-7.9454203024
Wipf3	0.0601706549	0.1640732282	0.8790099484	0.8790099484	-7.9454792064
Syt9	-0.3662641967	-0.163992961	0.8790684571	0.8790684571	-7.9454961158
Itgbl1	-0.0447400472	-0.1639797765	0.8790780677	0.8790780677	-7.9454988925
LOC500350	-0.186392781	-0.1638130098	0.8791996317	0.8791996317	-7.9455339954
Sema4g	0.0156906303	0.1636598928	0.8793112495	0.8793112495	-7.9455661941
Bcl11a	-0.4096163946	-0.1635645459	0.8793807565	0.8793807565	-7.9455862295
Hspbp1	-0.0243120906	-0.1634110678	0.8794926434	0.8794926434	-7.9456184559
Aknad1	-0.0616426224	-0.1633408879	0.8795438063	0.8795438063	-7.945633182
Rsph1	-0.2934527583	-0.1632963186	0.8795762989	0.8795762989	-7.9456425309
Rpl32	0.0157757917	0.1632925349	0.8795790574	0.8795790574	-7.9456433244
Rab8a	-0.0200812828	-0.1628668486	0.8798894131	0.8798894131	-7.9457324879
Meox2	-0.1249409466	-0.162675281	0.8800290886	0.8800290886	-7.9457725386
Ctsw	-0.1274170547	-0.1622559453	0.8803348535	0.8803348535	-7.9458600463
Syt15	0.2912777935	0.1619505603	0.8805575464	0.8805575464	-7.9459236347
Inppl1	0.025673633	0.1619096243	0.8805873989	0.8805873989	-7.9459321496
Rpl13	0.0147764578	0.1618301116	0.880645384	0.880645384	-7.9459486825
LOC301124	-0.1169307754	-0.1617170337	0.8807278483	0.8807278483	-7.9459721809
Rasgrp3	-0.0177541754	-0.1615810231	0.8808270394	0.8808270394	-7.9460004233
Gria3	-0.0726995353	-0.1615460832	0.8808525211	0.8808525211	-7.9460076748
Ppp1r12b	0.0354051197	0.1615065476	0.8808813547	0.8808813547	-7.9460158782
Nedd4	0.0145988486	0.1611483601	0.8811425945	0.8811425945	-7.9460901098
Pip4k2b	0.0383791204	0.1608227653	0.88138008	0.88138008	-7.946157446
Rab2b	0.0263797406	0.1607433737	0.8814379898	0.8814379898	-7.9461738447
Npl	-0.0496878818	-0.1607332729	0.8814453576	0.8814453576	-7.9461759304
Dmap1	-0.0182120162	-0.1605384032	0.8815875038	0.8815875038	-7.9462161452
Zmynd8	-0.0424171659	-0.1605024013	0.8816137658	0.8816137658	-7.9462235696
Pcbp3	-0.1083507189	-0.1602121727	0.881825483	0.881825483	-7.946283361
Gli2	-0.1132880403	-0.1601667013	0.8818586547	0.8818586547	-7.9462927191
Cd53	-0.0403739727	-0.1599087131	0.8820468655	0.8820468655	-7.9463457642
Cntf	0.143042148	0.1598787703	0.8820687104	0.8820687104	-7.9463519153
Apbb1	-0.0773339409	-0.1598058206	0.8821219317	0.8821219317	-7.9463668965
Aqp5	-0.1141629037	-0.1596610399	0.8822275605	0.8822275605	-7.9463966092
Hdac4	0.0435574886	0.1596107534	0.8822642492	0.8822642492	-7.9464069231
Mis18a	-0.1496491503	-0.1595401146	0.8823157874	0.8823157874	-7.9464214059
Zfp347	0.0755550968	0.1595334843	0.8823206249	0.8823206249	-7.9464227649
Col15a1	-0.2605616643	-0.1592715077	0.8825117703	0.8825117703	-7.9464764195
Hormad2	-0.0568142116	-0.1592107085	0.8825561325	0.8825561325	-7.9464888592
Olr60	0.3489555413	0.1591713439	0.8825848552	0.8825848552	-7.9464969108
Epn1	0.0074151539	0.1589765103	0.8827270208	0.8827270208	-7.946536733
Poli	0.0958553821	0.158951127	0.8827455428	0.8827455428	-7.9465419176
Ppp1r12a	-0.0239683506	-0.1588368559	0.8828289268	0.8828289268	-7.9465652475
Rin3	0.0243531555	0.1584669019	0.8830988969	0.8830988969	-7.9466406651
Cutc	0.0341547173	0.1579850051	0.8834505866	0.8834505866	-7.9467386431
L1cam	0.0999986308	0.1577411376	0.883628575	0.883628575	-7.9467881136
Acsm3	0.1214511645	0.1575374702	0.8837772298	0.8837772298	-7.9468293714
Tgfb1	0.0288862965	0.1574821933	0.8838175769	0.8838175769	-7.94684056
Mecr	0.0371714211	0.1574566327	0.883836234	0.883836234	-7.9468457325
Rab43	0.0468887832	0.1574037672	0.8838748216	0.8838748216	-7.9468564277
Mast3	0.0399888819	0.1573854465	0.8838881943	0.8838881943	-7.9468601333
Arid4a	-0.0329484334	-0.1573769084	0.8838944265	0.8838944265	-7.9468618601
Prph	-0.0827895363	-0.1573061938	0.8839460435	0.8839460435	-7.9468761585
Ndp	0.3205896471	0.156917502	0.8842297761	0.8842297761	-7.9469546379
Ube2d2	0.0093190896	0.1567795779	0.8843304617	0.8843304617	-7.9469824397
Sh3rf2	0.3806717081	0.156729093	0.8843673167	0.8843673167	-7.9469926101
RGD735065	-0.0107180721	-0.15645441	0.8845678475	0.8845678475	-7.9470478895
Cops8	0.0125461187	0.1562259522	0.8847346403	0.8847346403	-7.9470937934
Arl2	0.0346742691	0.156055316	0.8848592236	0.8848592236	-7.9471280361
Hey2	0.25313537	0.1560490392	0.8848638065	0.8848638065	-7.947129295
Zfp346	0.0247476963	0.1559506225	0.8849356636	0.8849356636	-7.9471490273
LOC102548847	-0.3295117534	-0.155851247	0.8850082222	0.8850082222	-7.9471689395
RGD1562618	-0.0820992035	-0.1555683771	0.8852147665	0.8852147665	-7.9472255505
Zfp608	0.0963786294	0.1555425615	0.8852336169	0.8852336169	-7.9472307119
Chpf	-0.0739396492	-0.1552580007	0.8854414087	0.8854414087	-7.9472875497
Zc3h11a	-0.0244260199	-0.1552530083	0.8854450543	0.8854450543	-7.9472885459
Crtc2	0.0102814158	0.1551227382	0.8855401841	0.8855401841	-7.9473145308
Gp5	-0.0779320312	-0.1550184285	0.8856163581	0.8856163581	-7.9473353219
Fgf21	-0.1342722838	-0.1549227086	0.8856862605	0.8856862605	-7.9473543887
Vpreb1	0.3964034373	0.1547707593	0.8857972291	0.8857972291	-7.9473846323
Rp9	-0.0715635378	-0.1547510068	0.8858116546	0.8858116546	-7.9473885616
Cnot1	0.0189287401	0.1544998109	0.885995111	0.885995111	-7.9474384885
Nlrp12	-0.0874089157	-0.1544447056	0.8860353574	0.8860353574	-7.9474494303
Cdh6	0.3258364648	0.1539941235	0.8863644585	0.8863644585	-7.9475387547
Sfrp2	0.2593225698	0.1534813984	0.8867389841	0.8867389841	-7.9476400854
March1	-0.1400681168	-0.1533952842	0.8868018908	0.8868018908	-7.9476570716
Nckap1l	0.0456551878	0.1532312324	0.8869217343	0.8869217343	-7.9476894051
Zfp180	0.0356902977	0.1530112954	0.8870824092	0.8870824092	-7.9477326997
Cd7	-0.0944443176	-0.1526466124	0.8873488436	0.8873488436	-7.9478043524
Lrfn1	-0.0881605401	-0.1525312206	0.8874331519	0.8874331519	-7.9478269894
Zdhhc18	0.0153207744	0.1524984966	0.8874570612	0.8874570612	-7.947833406
Kif27	-0.0668314944	-0.1522768046	0.8876190416	0.8876190416	-7.9478768398
Tbc1d5	0.023132466	0.1520603358	0.8877772124	0.8877772124	-7.9479191902
Camta2	0.0155901426	0.1519689704	0.8878439738	0.8878439738	-7.9479370473
Fbxo39	0.3190516414	0.1517278973	0.8880201337	0.8880201337	-7.9479841135
Wnt7a	0.127578871	0.1515551028	0.8881464054	0.8881464054	-7.9480178038
Clec14a	-0.0254035246	-0.1514428985	0.8882284022	0.8882284022	-7.9480396604
Srgap3	0.1403885248	0.1513567347	0.8882913704	0.8882913704	-7.9480564337
Cant1	-0.0269441042	-0.1512444442	0.8883734335	0.8883734335	-7.9480782788
Mst1	-0.0781606332	-0.1509103252	0.8886176217	0.8886176217	-7.9481431841
Hm13	0.0085954668	0.150855154	0.8886579446	0.8886579446	-7.9481538879
Lfng	-0.0440375377	-0.1503296018	0.8890420764	0.8890420764	-7.9482556573
Hemk1	0.0139155155	0.1502831571	0.8890760253	0.8890760253	-7.9482646341
Sf3b3	-0.0191026062	-0.1501627404	0.8891640454	0.8891640454	-7.9482878955
Fam173a	-0.0119144296	-0.1501565809	0.8891685479	0.8891685479	-7.9482890849
Rfng	-0.0359682167	-0.1497341679	0.8894773328	0.8894773328	-7.9483705353
Tmem33	-0.0164786682	-0.149460489	0.8896774061	0.8896774061	-7.9484231857
Zc2hc1c	-0.2353172381	-0.1493815966	0.8897350825	0.8897350825	-7.9484383454
Banp	-0.0660154359	-0.1492325537	0.8898440466	0.8898440466	-7.9484669633
Herc2	0.0783567315	0.1491341805	0.8899159682	0.8899159682	-7.9484858367
Mccc1	-0.0237034861	-0.1489992681	0.8900146061	0.8900146061	-7.9485117003
Ngfr	-0.2224341307	-0.1485682217	0.8903297725	0.8903297725	-7.94859418
Aard	-0.2994760648	-0.1482134831	0.8905891647	0.8905891647	-7.9486618815
Asb13	-0.0169472867	-0.1481678735	0.8906225167	0.8906225167	-7.9486705744
Rgs12	-0.0971321399	-0.1479910378	0.8907518302	0.8907518302	-7.9487042534
Poldip3	-0.0217074735	-0.1477231412	0.8909477417	0.8909477417	-7.9487551996
Mdm4	-0.0145203173	-0.147316553	0.8912450968	0.8912450968	-7.9488323469
Batf	0.228548227	0.1472452903	0.8912972166	0.8912972166	-7.9488458469
Kif12	0.0513306155	0.1466729008	0.8917158736	0.8917158736	-7.9489540462
Srp14	0.016719574	0.1465949733	0.8917728748	0.8917728748	-7.9489687447
Klhl11	-0.0284424356	-0.1464991924	0.8918429363	0.8918429363	-7.9489868002
Mrpl3	0.0198521266	0.1464174347	0.8919027412	0.8919027412	-7.9490022029
Arhgap18	-0.0295200308	-0.1463995528	0.8919158217	0.8919158217	-7.9490055706
Kcna5	0.3182983419	0.1463621101	0.891943211	0.891943211	-7.949012621
Ankfy1	0.0141644028	0.1460428165	0.892176782	0.892176782	-7.9490726705
Rnft2	0.4402125601	0.1458348769	0.8923289024	0.8923289024	-7.9491117081
Senp7	0.049814182	0.1458196836	0.8923400175	0.8923400175	-7.9491145582
Prr22	-0.0641606442	-0.1457574244	0.8923855651	0.8923855651	-7.9491262346
Slc5a4	-0.2640096896	-0.1457163849	0.8924155891	0.8924155891	-7.9491339286
Mtpap	-0.023983575	-0.1456325291	0.8924769378	0.8924769378	-7.9491496432
Tgfbr2	0.0150320388	0.145618301	0.8924873471	0.8924873471	-7.9491523086
Wbscr17	0.3148400808	0.1454957833	0.8925769827	0.8925769827	-7.9491752501
Sstr1	0.5186217228	0.1454590497	0.8926038579	0.8926038579	-7.9491821247
Tcea2	0.1695206606	0.145304212	0.8927171429	0.8927171429	-7.9492110836
LOC499602	0.0204230309	0.1452183832	0.8927799398	0.8927799398	-7.9492271228
Gpr135	0.2314129945	0.1451385649	0.89283834	0.89283834	-7.9492420304
Ly6g6d	-0.1410506191	-0.144970343	0.8929614249	0.8929614249	-7.9492734226
Arnt2	-0.0664539774	-0.1439770724	0.8936882616	0.8936882616	-7.9494580454
Fxyd5	-0.0308610664	-0.1429938626	0.8944078681	0.8944078681	-7.9496395634
Nrp2	0.0348780442	0.1428447398	0.8945170218	0.8945170218	-7.9496669868
Tie1	-0.0242636859	-0.142580898	0.8947101538	0.8947101538	-7.9497154375
Strn4	-0.014955978	-0.1425531006	0.8947305021	0.8947305021	-7.949720537
Ankrd39	0.0538607815	0.1425338343	0.8947446054	0.8947446054	-7.9497240708
Mitf	-0.0520889218	-0.1423653134	0.8948679686	0.8948679686	-7.9497549609
Kif2a	0.0261882009	0.142194179	0.8949932488	0.8949932488	-7.949786293
Ctsk	-0.0802565883	-0.1421738373	0.8950081404	0.8950081404	-7.9497900148
Rchy1	-0.0164832538	-0.1419551478	0.89516824	0.89516824	-7.9498299937
Cd93	0.0646426386	0.1418954734	0.8952119279	0.8952119279	-7.9498408923
Kctd17	0.0889959895	0.1418847962	0.8952197448	0.8952197448	-7.9498428418
Fancl	-0.0470813271	-0.1417502836	0.8953182241	0.8953182241	-7.94986739
Arhgef3	-0.0329978757	-0.1415451324	0.895468424	0.895468424	-7.9499047852
RGD1563528	0.1809073554	0.1410441012	0.8958352737	0.8958352737	-7.9499958889
Sucnr1	-0.2366713302	-0.1410298589	0.8958457022	0.8958457022	-7.9499984739
Dpcd	0.039272099	0.1409131436	0.895931165	0.895931165	-7.9500196486
Zfp423	-0.0594931354	-0.1405890563	0.8961684817	0.8961684817	-7.9500783541
St8sia3	-0.0188756189	-0.1405231519	0.8962167427	0.8962167427	-7.9500902757
Ankrd46	-0.043470777	-0.1398133047	0.8967365914	0.8967365914	-7.9502183318
Cspg5	-0.2772881363	-0.139731993	0.8967961434	0.8967961434	-7.9502329595
Rhobtb3	0.025714718	0.139242794	0.8971544468	0.8971544468	-7.9503207871
Hook1	0.0095045493	0.1391715372	0.89720664	0.89720664	-7.9503335547
Fech	0.0211825547	0.1391390057	0.8972304684	0.8972304684	-7.9503393814
Bmpr1a	0.014692723	0.1391143989	0.8972484923	0.8972484923	-7.9503437878
Ctnna2	0.3134711941	0.138443662	0.8977398217	0.8977398217	-7.950463603
Daglb	0.0280045299	0.1383850668	0.8977827468	0.8977827468	-7.9504740427
Ppap2b	-0.0228290752	-0.1383320997	0.8978215493	0.8978215493	-7.950483476
Ube2q1	-0.0231202925	-0.1381359151	0.8979652728	0.8979652728	-7.9505183848
Eps8l1	0.3487831549	0.1380309448	0.8980421753	0.8980421753	-7.9505370429
Zfp295	-0.0167880882	-0.1378842038	0.8981496821	0.8981496821	-7.9505631022
Col5a3	-0.0855364805	-0.1374340586	0.898479489	0.898479489	-7.9506428709
Rpp38	0.1027639423	0.1369992787	0.8987980633	0.8987980633	-7.950719672
Cdh11	-0.0524685066	-0.1369502105	0.8988340183	0.8988340183	-7.9507283244
Fbxo2	0.2629826486	0.1368924902	0.8988763137	0.8988763137	-7.9507384987
Rcn3	-0.0350590835	-0.1367405895	0.8989876231	0.8989876231	-7.9507652535
Mrpl18	0.0250493001	0.1367089466	0.8990108106	0.8990108106	-7.9507708232
Rgs1	0.10866388	0.1364386361	0.8992088965	0.8992088965	-7.9508183506
Vsx1	-0.4774481527	-0.136369606	0.8992594838	0.8992594838	-7.9508304729
Slc38a1	-0.0917843006	-0.1361584208	0.8994142506	0.8994142506	-7.9508675212
Dlgap4	-0.0071394996	-0.1360885329	0.8994654691	0.8994654691	-7.9508797692
Rasgrf2	-0.3917144818	-0.1360206351	0.8995152296	0.8995152296	-7.9508916624
LOC499306	0.2786324204	0.1358605751	0.8996325361	0.8996325361	-7.9509196759
Matk	0.0436266473	0.1358174326	0.8996641553	0.8996641553	-7.9509272211
Dusp8	0.0616888236	0.1355927901	0.8998288004	0.8998288004	-7.9509664704
Grasp	-0.0680944488	-0.1354640605	0.8999231518	0.8999231518	-7.9509889329
Toe1	0.0267881966	0.1352540144	0.9000771082	0.9000771082	-7.9510255393
Smarcb1	0.0176748944	0.1351041142	0.9001869832	0.9001869832	-7.9510516293
Tmem168	0.0182852555	0.1347335335	0.9004586265	0.9004586265	-7.9511160056
Ogt	-0.0171780195	-0.1346835116	0.9004952949	0.9004952949	-7.9511246819
Ndufb6	0.0122906815	0.134528775	0.9006087262	0.9006087262	-7.9511515007
Tceal1	0.0563492663	0.134501232	0.9006289172	0.9006289172	-7.9511562713
Dmtf1	-0.011811704	-0.13442274	0.9006864581	0.9006864581	-7.951169861
Eif1ad	0.02486181	0.1344138896	0.9006929462	0.9006929462	-7.9511713928
Sugp2	-0.0186003393	-0.1341631168	0.9008767879	0.9008767879	-7.9512147551
Rnf168	0.0183651213	0.1338214794	0.9011272554	0.9011272554	-7.9512737002
Begain	-0.1272939195	-0.1332554263	0.9015422832	0.9015422832	-7.9513710381
Tmem160	-0.0190155935	-0.1331646798	0.9016088219	0.9016088219	-7.9513866047
Copg1	-0.0143213774	-0.1331593325	0.9016127428	0.9016127428	-7.9513875217
Mrpl2	0.0162842683	0.1330045494	0.9017262381	0.9017262381	-7.951414048
Cpa4	-0.4459440587	-0.132841518	0.9018457847	0.9018457847	-7.9514419548
Rasa1	-0.0318451648	-0.1327883817	0.9018847488	0.9018847488	-7.9514510431
Spata6l	0.2678339245	0.1327715706	0.9018970762	0.9018970762	-7.9514539177
Impad1	-0.0161770439	-0.1326755634	0.9019674781	0.9019674781	-7.9514703273
Pgap3	-0.021790243	-0.1322436818	0.9022841905	0.9022841905	-7.9515439994
Ihh	0.0535946717	0.1318394928	0.9025806162	0.9025806162	-7.9516127323
Bsg	0.0168237244	0.1316972595	0.9026849327	0.9026849327	-7.9516368697
Hnrnpul1	0.0115307389	0.1315451552	0.9027964914	0.9027964914	-7.9516626537
Syt2	-0.2554546383	-0.1313222226	0.9029600035	0.9029600035	-7.9517003909
Tubb6	-0.0403465623	-0.1313040915	0.9029733022	0.9029733022	-7.9517034573
Nmu	-0.1898249489	-0.1312823286	0.9029892648	0.9029892648	-7.9517071374
Klhl15	0.0526798183	0.1312003037	0.9030494287	0.9030494287	-7.9517210021
Acot11	0.1439621991	0.1300901016	0.9038638255	0.9038638255	-7.9519078171
Cryzl1	0.0198597942	0.1296456607	0.9041898909	0.9041898909	-7.9519821631
Cfd	0.029336838	0.1296257851	0.9042044733	0.9042044733	-7.951985482
Prss12	0.2966406404	0.1296210615	0.9042079388	0.9042079388	-7.9519862707
Xpr1	-0.01338097	-0.129542223	0.9042657817	0.9042657817	-7.95199943
Wfikkn1	0.0553319301	0.1290858118	0.9046006602	0.9046006602	-7.9520754561
Rpe	-0.0123044141	-0.1290606969	0.9046190882	0.9046190882	-7.9520796318
Fkbp14	0.042783748	0.1290098379	0.9046564063	0.9046564063	-7.9520880855
Mss51	-0.0336826261	-0.1287383057	0.9048556498	0.9048556498	-7.9521331632
Cd300a	0.0332839892	0.12862415	0.904939417	0.904939417	-7.9521520864
Dpp3	-0.0110611962	-0.1282511708	0.9052131196	0.9052131196	-7.952213798
Fam72a	0.1217094755	0.1282191198	0.9052366403	0.9052366403	-7.9522190927
Gpr68	0.0697400987	0.1280422055	0.9053664715	0.9053664715	-7.9522482949
Cope	0.0134752012	0.127985383	0.9054081723	0.9054081723	-7.9522576658
Gdnf	0.1686395981	0.1277947594	0.9055480699	0.9055480699	-7.9522890724
ERCC-00126	-0.0586121493	-0.1277111308	0.9056094459	0.9056094459	-7.9523028362
Klra1	-0.1114822445	-0.1276137288	0.9056809313	0.9056809313	-7.9523188555
Ap3s1	-0.0157514976	-0.1275874352	0.905700229	0.905700229	-7.9523231779
Chrm3	-0.3056818505	-0.1272503698	0.9059476185	0.9059476185	-7.9523785092
Mybl2	-0.084394561	-0.1268030449	0.9062759543	0.9062759543	-7.9524517164
Senp6	-0.0232414058	-0.1266924512	0.9063571336	0.9063571336	-7.9524697763
Saxo2	0.2741753938	0.1264384942	0.9065435517	0.9065435517	-7.9525111882
ERCC-00016	0.2786696845	0.1259145225	0.9069281995	0.9069281995	-7.9525963706
Ffar4	0.2349347495	0.1255392005	0.9072037436	0.9072037436	-7.9526571714
Vwa3a	-0.3053192082	-0.1253687024	0.907328921	0.907328921	-7.9526847321
