gene_short_name	logFC	t	P.Value	adj.P.Val	B	FC
Depdc1b	-0.3249139691	-0.236937639	0.8263722704	0.8263722704	-7.8174851122	-1.25258974187059
Fem1b	-0.0496717815	-0.2367635067	0.8264968422	0.8264968422	-7.8175376223	-1.03502942400142
Nudt1	-0.1679647579	-0.2366888944	0.8265502208	0.8265502208	-7.8175601105	-1.12347245855363
Sh3bp2	-0.0697313009	-0.2365972501	0.8266157859	0.8266157859	-7.8175877227	-1.04952119417075
Tubb4b	0.0224449637	0.2365480353	0.8266509965	0.8266509965	-7.8176025467	1.01567931379725
Gabrr1	0.6893554337	0.2363279294	0.8268084766	0.8268084766	-7.8176688085	1.61256289773256
Grasp	-0.10039958	-0.2363066906	0.8268236731	0.8268236731	-7.8176751992	-1.07207035033343
Slc5a3	-0.0220293176	-0.2359419953	0.827084628	0.827084628	-7.8177848479	-1.01538673475173
Adam30	-0.6488465505	-0.2359168949	0.8271025894	0.8271025894	-7.8177923886	-1.56791413109303
Lurap1	0.1521378593	0.2356485606	0.8272946138	0.8272946138	-7.8178729527	1.11121490770609
Zfp275	0.0801316674	0.235364295	0.8274980556	0.8274980556	-7.8179582032	1.05711451359573
Spop	-0.043093394	-0.2350210436	0.8277437354	0.8277437354	-7.8180610106	-1.03032065008018
Lcp1	0.0405915371	0.2348232327	0.8278853285	0.8278853285	-7.8181201912	1.02853546265841
Galnt16	0.2500926164	0.2346405806	0.8280160785	0.8280160785	-7.8181747937	1.18928346074047
Nedd8	0.0450654631	0.234519787	0.8281025516	0.8281025516	-7.8182108815	1.03172999356876
Adcy8	0.7893382664	0.2344125147	0.8281793476	0.8281793476	-7.8182429146	1.72828155471112
Chmp4c	-0.0469866125	-0.2344088604	0.8281819638	0.8281819638	-7.8182440056	-1.03310480093551
MGC94335	0.0210714213	0.2340343035	0.8284501281	0.8284501281	-7.8183557411	1.01471277917329
Wdr20	0.0680808551	0.2339923118	0.8284801939	0.8284801939	-7.818368257	1.04832122649341
Uchl1	-0.4430144415	-0.233932213	0.8285232251	0.8285232251	-7.8183861661	-1.35944184996711
Adm	-0.1572446056	-0.2338940941	0.8285505189	0.8285505189	-7.818397523	-1.11515527469213
RT1-Cl	0.0822076544	0.2337816409	0.828631039	0.828631039	-7.8184310161	1.05863675885702
Adar	-0.0241788408	-0.2336156625	0.82874989	0.82874989	-7.8184804228	-1.01690072353963
Epor	-0.3605515647	-0.233496851	0.8288349701	0.8288349701	-7.8185157684	-1.28391666500611
Stk17b	0.0557156076	0.2334842357	0.828844004	0.828844004	-7.8185195203	1.03937452745457
Pomgnt2	0.0683234004	0.2334490378	0.8288692096	0.8288692096	-7.8185299876	1.0484974846449
Dhx36	-0.0406463628	-0.2333004709	0.8289756031	0.8289756031	-7.818574152	-1.02857455009311
Pkp1	0.9369188372	0.2331060312	0.8291148546	0.8291148546	-7.8186319119	1.91443521151288
Oas1k	0.1822895002	0.2328029945	0.829331896	0.829331896	-7.8187218384	1.13468315470302
Olr1637	-0.4341178987	-0.2326595207	0.8294346617	0.8294346617	-7.8187643749	-1.35108449220473
Ppp2r2a	0.0481265084	0.232513587	0.829539194	0.829539194	-7.8188076147	1.03392139574503
Paxip1	-0.0484522769	-0.2324867771	0.8295583984	0.8295583984	-7.8188155555	-1.03415488726148
Rgs10	-0.0827714121	-0.2323839314	0.82963207	0.82963207	-7.8188460092	-1.05905052006803
LOC500350	-0.2501475352	-0.232266197	0.8297164097	0.8297164097	-7.8188808557	-1.18932873383134
Vwce	0.1158755696	0.2320329821	0.829883483	0.829883483	-7.8189498309	1.08363250104872
Ago3	0.0939479212	0.2318791097	0.8299937223	0.8299937223	-7.8189953032	1.06728681013351
Arhgef1	0.0221169317	0.2317925463	0.8300557414	0.8300557414	-7.8190208715	1.01544840051876
Cxxc1	-0.0644828629	-0.231685316	0.8301325698	0.8301325698	-7.8190525314	-1.04571003562181
Mfsd9	-0.0662023651	-0.2315721301	0.8302136678	0.8302136678	-7.8190859343	-1.04695712709375
Sh2d3c	0.0680852689	0.2313789405	0.8303520949	0.8303520949	-7.819142911	1.04832443374593
Igsf5	-0.0302882416	-0.2310028541	0.8306215967	0.8306215967	-7.8192536967	-1.02121613803262
Rnf219	0.1030417301	0.2309240963	0.8306780379	0.8306780379	-7.8192768747	1.07403553775741
Brd7	-0.0258217016	-0.2307368582	0.8308122261	0.8308122261	-7.819331947	-1.01805937305191
Emb	-0.0675803034	-0.2305256724	0.8309635859	0.8309635859	-7.8193940112	-1.04795756824475
Cntn3	0.5483632843	0.2302468178	0.8311634592	0.8311634592	-7.8194758778	1.46242565469493
Tmem200a	-0.5365959901	-0.2300700167	0.8312901925	0.8312901925	-7.8195277337	-1.45054594249858
Mitd1	0.104515404	0.229813635	0.831473982	0.831473982	-7.8196028619	1.07513319648125
Dtx3	0.115075159	0.229735313	0.8315301306	0.8315301306	-7.8196257967	1.08303146593313
Cox20	-0.2781570986	-0.2288274493	0.8321810666	0.8321810666	-7.8198910899	-1.21264485974426
Ppp1r32	-0.3744564593	-0.2285357286	0.8323902662	0.8323902662	-7.8199761195	-1.29635105757298
Il1rl1	-0.1698248778	-0.2283840581	0.8324990398	0.8324990398	-7.8200202863	-1.12492192723625
Cdca7l	0.1314729155	0.2283702766	0.8325089236	0.8325089236	-7.8200242981	1.09541148788299
Pramef8	-0.0981322868	-0.2283589056	0.8325170788	0.8325170788	-7.820027608	-1.07038684221616
Aldh6a1	-0.0171985307	-0.2279094908	0.8328394161	0.8328394161	-7.8201582976	-1.01199245273374
St8sia4	0.1361843782	0.2277282488	0.8329694216	0.8329694216	-7.8202109321	1.09899466147117
Ttc23	0.0652558937	0.2275604102	0.833089819	0.833089819	-7.8202596379	1.04627050242332
Pde5a	-0.0886012641	-0.227545902	0.8331002265	0.8331002265	-7.8202638464	-1.06333874388092
Thap1	-0.0674712708	-0.2275397913	0.8331046101	0.8331046101	-7.820265619	-1.04787837117431
Gstk1	-0.0686678651	-0.2274050763	0.8332012514	0.8332012514	-7.8203046838	-1.04874785875867
Zbtb44	-0.0200497305	-0.2271979783	0.8333498258	0.8333498258	-7.8203646947	-1.01399443213933
Tcf12	0.0231055456	0.227130904	0.8333979476	0.8333979476	-7.8203841195	1.01614448001765
Plk3	0.1470229106	0.2266683425	0.8337298332	0.8337298332	-7.8205179262	1.10728216844812
Lats2	-0.0360445086	-0.2266664619	0.8337311826	0.8337311826	-7.8205184697	-1.02529886890694
Ada	0.16606443	0.2263678486	0.8339454598	0.8339454598	-7.8206047093	1.12199358705374
Donson	0.0419026963	0.2262639739	0.834020002	0.834020002	-7.8206346825	1.02947064763616
Usb1	0.0658298745	0.2260034076	0.8342069985	0.8342069985	-7.8207098106	1.04668684727932
Dmgdh	0.7599137195	0.2252351034	0.8347584568	0.8347584568	-7.8209308439	1.69338934840222
Actr3	-0.0141147593	-0.2250636454	0.8348815392	0.8348815392	-7.8209800709	-1.00983162154437
Gnb2l1	-0.015185649	-0.2246212017	0.8351991788	0.8351991788	-7.8211069322	-1.010581481848
Galnt10	-0.0349135579	-0.2243613009	0.8353857858	0.8353857858	-7.8211813402	-1.02449543640041
Scn2a	-0.1133566149	-0.2242952141	0.8354332379	0.8354332379	-7.8212002471	-1.08174212260932
Duox2	0.2605209678	0.2239843415	0.8356564648	0.8356564648	-7.8212891128	1.19791120107881
Rps25	0.0175482917	0.2239167034	0.8357050359	0.8357050359	-7.8213084319	1.01223782572765
Pde8b	-0.113496322	-0.2237668258	0.8358126671	0.8358126671	-7.8213512205	-1.08184688097352
RGD1562865	-0.1084267101	-0.223591519	0.8359385654	0.8359385654	-7.8214012335	-1.07805195644991
Rhob	-0.0961034651	-0.2231661495	0.836244075	0.836244075	-7.8215224284	-1.06888264502978
Lum	0.4372492153	0.2229193719	0.836421333	0.836421333	-7.8215926368	1.35402015619638
Cnnm2	-0.0361086759	-0.2226500754	0.8366147804	0.8366147804	-7.8216691657	-1.02534447253166
Car7	0.0587781508	0.2225982926	0.8366519799	0.8366519799	-7.8216838711	1.04158324811668
Cyp17a1	0.0910114313	0.2225530449	0.8366844852	0.8366844852	-7.8216967179	1.06511664288984
Nova1	-0.1515048016	-0.2223357845	0.8368405678	0.8368405678	-7.8217583676	-1.11072741116958
RGD1311747	0.0220876997	0.2223189758	0.8368526438	0.8368526438	-7.8217631348	1.01542782563212
Fam168b	-0.0501123375	-0.2221352914	0.8369846132	0.8369846132	-7.8218152076	-1.03534553935477
Ssbp4	-0.0730415289	-0.2217864793	0.8372352387	0.8372352387	-7.8219139774	-1.05193205930556
Ydjc	-0.3306062519	-0.2217281692	0.8372771376	0.8372771376	-7.8219304738	-1.25754170993991
Dgcr6	-0.0227596441	-0.2216669657	0.8373211163	0.8373211163	-7.8219477843	-1.01590087776145
Tssk1b	0.3961600668	0.2214737765	0.8374599403	0.8374599403	-7.8220023943	1.31600052699196
Slc10a2	-0.0824504757	-0.2214411936	0.8374833548	0.8374833548	-7.8220116002	-1.05881495395778
Grb2	-0.0182902164	-0.2214300975	0.8374913287	0.8374913287	-7.8220147349	-1.0127585160772
Pklr	0.1020815702	0.2209406742	0.8378430622	0.8378430622	-7.82215285	1.07332097041101
Pgm1	-0.0326375316	-0.2208752267	0.8378901009	0.8378901009	-7.8221712967	-1.02288044492497
Cdhr1	-0.6675735105	-0.2207797878	0.8379586969	0.8379586969	-7.8221981872	-1.58839916822601
Slc5a5	-0.2691253886	-0.2206264712	0.8380688958	0.8380688958	-7.8222413614	-1.20507704700906
Ap2s1	-0.0200356333	-0.2202854517	0.8383140265	0.8383140265	-7.8223372886	-1.01398452400763
Mknk1	-0.0341952255	-0.2202129151	0.83836617	0.83836617	-7.8223576742	-1.02398545677053
Crocc	0.1327192854	0.22014094	0.838417911	0.838417911	-7.8223778956	1.09635824224619
Tada2a	-0.0393763708	-0.2198903576	0.8385980562	0.8385980562	-7.8224482465	-1.02766950319994
Nxph3	-0.1014752169	-0.2198206606	0.8386481641	0.8386481641	-7.8224678001	-1.07286995689285
Pdlim5	-0.0126732294	-0.2195816849	0.8388199804	0.8388199804	-7.8225347992	-1.00882310940983
Satb1	-0.0450694375	-0.2194845468	0.8388898231	0.8388898231	-7.8225620125	-1.03173283582802
Sav1	-0.0417878513	-0.219254135	0.8390554977	0.8390554977	-7.8226265159	-1.02938870041412
Prps1	0.0290313766	0.2191789016	0.8391095955	0.8391095955	-7.822647563	1.02032684968954
Ap1b1	0.0180874775	0.2190802978	0.8391805	0.8391805	-7.8226751377	1.0126162052524
Sla2	-0.1990145186	-0.2190009127	0.8392375861	0.8392375861	-7.822697329	-1.14791396585967
Ccrl2	0.1198557903	0.2189796453	0.8392528797	0.8392528797	-7.8227032728	1.08662623951725
Ifnk	0.6046403779	0.2187551488	0.8394143237	0.8394143237	-7.8227659804	1.52059966452813
Ubl3	0.0236278438	0.2186975781	0.8394557266	0.8394557266	-7.8227820513	1.01651242091954
Chm	-0.0373352064	-0.2185080544	0.8395920303	0.8395920303	-7.8228349278	-1.02621655635799
Snx27	0.0408608105	0.2184581768	0.839627903	0.839627903	-7.8228488362	1.02872745270572
Zbtb11	-0.0681337008	-0.2182129367	0.8398042906	0.8398042906	-7.8229171761	-1.04835962704385
Mbtps2	0.043609686	0.217865415	0.8400542644	0.8400542644	-7.8230138907	1.03068943314811
Stard10	0.0179069245	0.2177301398	0.840151575	0.840151575	-7.823051497	1.01248948446361
Fkbp11	-0.0513195729	-0.2174332425	0.8403651616	0.8403651616	-7.8231339543	-1.03621227061278
Synrg	-0.1250909143	-0.217208081	0.8405271536	0.8405271536	-7.8231964155	-1.09057645534625
Zbtb46	0.0332626579	0.2169907069	0.8406835526	0.8406835526	-7.8232566568	1.02332375969601
Zfp280b	-0.0606695002	-0.2169367493	0.8407223761	0.8407223761	-7.823271601	-1.04294964203731
Gpr149	0.290725204	0.2168021187	0.840819248	0.840819248	-7.823308873	1.22325502057475
Dnajc15	0.0294522633	0.2167501284	0.8408566579	0.8408566579	-7.8233232603	1.02062455962583
Zfp830	-0.0384386005	-0.2160997875	0.8413246605	0.8413246605	-7.8235029458	-1.02700172188487
Pgam2	-0.1430325035	-0.2160858065	0.8413347225	0.8413347225	-7.8235068028	-1.10422372472246
Mpi	0.0277624802	0.2158195645	0.8415263424	0.8415263424	-7.8235802079	1.01942983414821
LOC297756	-0.0244379811	-0.2156556751	0.841644304	0.841644304	-7.8236253497	-1.01708339806166
Nap1l4	0.0193135514	0.2154426343	0.8417976509	0.8417976509	-7.8236839799	1.01347714257901
Kif5b	0.0200014334	0.2153774942	0.8418445406	0.8418445406	-7.8237018957	1.01396048721724
Rfc4	-0.0142905509	-0.2152235681	0.8419553443	0.8419553443	-7.8237442096	-1.00995467647091
Cdkn3	-0.1562887143	-0.2148902494	0.8421952999	0.8421952999	-7.8238357374	-1.11441664723985
LOC687707	0.0567893248	0.214839138	0.8422320968	0.8422320968	-7.8238497601	1.04014836368803
Zfp865	0.0446209096	0.2148390684	0.8422321469	0.8422321469	-7.8238497792	1.03141212422832
Scn7a	0.1261095014	0.2148251579	0.8422421617	0.8422421617	-7.8238535951	1.09134670776683
Fbln1	0.1780822032	0.2146045846	0.8424009669	0.8424009669	-7.8239140697	1.1313789257545
Fam107a	0.0285178571	0.2145849581	0.8424150978	0.8424150978	-7.8239194478	1.01996373449198
Nanog	0.7424896323	0.2143803687	0.8425624046	0.8425624046	-7.8239754811	1.67306051889004
Ring1	-0.0306232811	-0.2143467897	0.8425865826	0.8425865826	-7.8239846728	-1.02145332431692
Pbxip1	-0.0271272684	-0.2142524459	0.8426545147	0.8426545147	-7.8240104904	-1.01898108281474
Nfkb2	-0.0396516048	-0.2141187709	0.8427507702	0.8427507702	-7.8240470522	-1.0278655782972
Apba2	0.3281970482	0.2137481048	0.8430176943	0.8430176943	-7.8241483179	1.25544345231359
Col5a3	-0.1375367029	-0.2137106562	0.8430446632	0.8430446632	-7.8241585393	-1.10002529812866
Tmem72	-0.0969294625	-0.2135584806	0.8431542569	0.8431542569	-7.8242000571	-1.06949479593768
Gne	-0.0793097166	-0.2135137533	0.8431864695	0.8431864695	-7.8242122545	-1.05651241223461
Dpysl5	-0.2635703099	-0.2132600842	0.8433691689	0.8433691689	-7.8242813844	-1.200445835271
Tfec	0.0522037297	0.2132364337	0.8433862033	0.8433862033	-7.8242878255	1.03684750875785
Phc2	0.0308109755	0.2131240569	0.8434671448	0.8434671448	-7.8243184216	1.02158622388016
RGD1311084	0.3346411214	0.2130499075	0.8435205536	0.8435205536	-7.8243386011	1.26106367304728
Fam107b	0.0527309525	0.2128636403	0.8436547241	0.8436547241	-7.824389263	1.03722648666244
Htr7	0.3314722551	0.2124251401	0.8439706081	0.8439706081	-7.8245083583	1.25829679818501
Ankrd24	0.0977871426	0.2117403197	0.8444640097	0.8444640097	-7.8246938751	1.0701307980682
Dtd2	-0.0413199014	-0.2112512993	0.8448163968	0.8448163968	-7.8248259929	-1.0290548639399
Mark3	0.0363131452	0.211225724	0.8448348276	0.8448348276	-7.8248328944	1.02548980215295
Gramd1a	-0.0414223398	-0.2109427328	0.8450387732	0.8450387732	-7.8249092047	-1.02912793445956
Sestd1	0.1197592783	0.2109240548	0.8450522345	0.8450522345	-7.8249142379	1.08655354989061
Dpy19l4	0.021644796	0.2107556784	0.8451735877	0.8451735877	-7.8249595904	1.0151161397239
Gngt2	-0.0418261436	-0.210622829	0.8452693396	0.8452693396	-7.8249953488	-1.02941602301726
Gltscr1	0.0553139892	0.2105826749	0.8452982815	0.8452982815	-7.8250061526	1.03908522595579
Ttbk1	0.1108547455	0.2104878494	0.8453666303	0.8453666303	-7.8250316581	1.07986783029968
Fzd5	0.0761973075	0.210231588	0.8455513484	0.8455513484	-7.8251005296	1.05423559399921
Mib1	0.0194697321	0.2100511788	0.8456813984	0.8456813984	-7.8251489664	1.01358686371416
Fam214b	-0.0415999824	-0.2098770962	0.8458068938	0.8458068938	-7.8251956663	-1.02925466132327
Mccc1	-0.0341596186	-0.209609561	0.8459997701	0.8459997701	-7.8252673624	-1.02396018427927
Grk5	-0.0594094672	-0.2094117225	0.8461424084	0.8461424084	-7.8253203234	-1.04203913966914
Il1r2	-0.3242497457	-0.2093901272	0.8461579787	0.8461579787	-7.8253261014	-1.2520131765572
Cx3cl1	-0.0948646261	-0.2091457232	0.8463342014	0.8463342014	-7.8253914541	-1.06796519186064
Daxx	0.0246713693	0.2091345743	0.8463422403	0.8463422403	-7.8253944335	1.01724794736571
Ovol3	0.4341468861	0.2090334454	0.8464151609	0.8464151609	-7.8254214517	1.35111163918933
Azi2	0.0201964614	0.2088699087	0.8465330858	0.8465330858	-7.8254651164	1.01409756681284
Krt14	0.292008465	0.2087289746	0.8466347163	0.8466347163	-7.8255027194	1.2243435762039
Casc3	0.0346548031	0.2087141433	0.8466454117	0.8466454117	-7.8255066751	1.02431170433455
Hltf	0.0150739263	0.2085652939	0.8467527546	0.8467527546	-7.8255463604	1.01050322517078
Alkbh2	0.0773258035	0.2081490797	0.8470529307	0.8470529307	-7.8256571823	1.05506055425668
Dut	0.021171283	0.2080375929	0.8471333413	0.8471333413	-7.8256868304	1.01478301886176
Cd22	-0.0786759374	-0.2077819603	0.847317727	0.847317727	-7.8257547531	-1.05604838586968
Tbx5	0.7581343703	0.2077599869	0.8473335767	0.8473335767	-7.8257605878	1.69130209258112
Tmem70	0.0241438308	0.2073491789	0.8476299171	0.8476299171	-7.8258695595	1.016876046625
Slc4a2	-0.0492102705	-0.2070849724	0.8478205221	0.8478205221	-7.8259395324	-1.03469837616679
Mrc1	0.0259806676	0.2070041422	0.8478788377	0.8478788377	-7.8259609222	1.01817155597219
Pcdh15	0.7384813076	0.2069107203	0.8479462392	0.8479462392	-7.825985634	1.668418607633
LOC100911483	0.029314596	0.2064925956	0.8482479257	0.8482479257	-7.8260961023	1.02052717249977
RT1-Bb	-0.1359503156	-0.2063931369	0.8483196924	0.8483196924	-7.8261223472	-1.09881637522569
LOC100910945	-0.2916076509	-0.2062914176	0.8483930922	0.8483930922	-7.8261491758	-1.22400347244508
Ino80b	0.0383903363	0.206283454	0.8483988387	0.8483988387	-7.8261512756	1.02696736494456
Ubd	-0.5109847524	-0.2061219507	0.8485153824	0.8485153824	-7.8261938443	-1.42502255324673
Hmg20b	0.0337672016	0.2054920315	0.848969991	0.848969991	-7.8263595661	1.02368170218207
Galp	0.1720426848	0.2053039576	0.8491057373	0.8491057373	-7.8264089495	1.12665256210313
Chst9	0.0749457495	0.2051208605	0.8492378979	0.8492378979	-7.8264569837	1.05332142655241
Dapp1	-0.026422059	-0.2049883483	0.84933355	0.84933355	-7.8264917213	-1.01848311240751
Cbx5	-0.0676188184	-0.2049732777	0.8493444287	0.8493444287	-7.8264956706	-1.04798554548413
Smyd4	-0.0956898883	-0.2049560802	0.8493568428	0.8493568428	-7.826500177	-1.06857627279301
Tube1	-0.1502918737	-0.2049201333	0.8493827914	0.8493827914	-7.8265095951	-1.10979397336573
Ormdl1	-0.0572799057	-0.2048503496	0.849433166	0.849433166	-7.8265278739	-1.04050212083993
Fblim1	0.106676254	0.2045075138	0.8496806617	0.8496806617	-7.8266175864	1.07674472365874
Tsta3	0.0339361356	0.2042527383	0.8498646004	0.8498646004	-7.8266841606	1.02380157836183
Wdr83	-0.2288890585	-0.2042149247	0.8498919015	0.8498919015	-7.8266940345	-1.17193216004671
Zfp2	0.0541125676	0.2037694342	0.8502135621	0.8502135621	-7.8268102279	1.03822027546929
Grpr	0.3333060856	0.2032631021	0.8505791981	0.8505791981	-7.8269419895	1.25989725438187
Man2b1	0.005289276	0.2030336422	0.8507449131	0.8507449131	-7.8270015959	1.00367297564997
Bpifc	-0.3319278794	-0.2029318069	0.8508184614	0.8508184614	-7.8270280285	-1.2586942495667
Fhod1	0.0544439796	0.2028845528	0.8508525902	0.8508525902	-7.8270402895	1.03845880001648
Dnph1	-0.0544601664	-0.2025802538	0.8510723774	0.8510723774	-7.8271191788	-1.03847045141801
Chd1	0.0864593345	0.2025509286	0.8510935592	0.8510935592	-7.8271267752	1.06176120548251
Cldn8	-0.5078581632	-0.2024733345	0.8511496066	0.8511496066	-7.8271468702	-1.42193760765679
Myef2	-0.0239485845	-0.2022013224	0.851346094	0.851346094	-7.827217255	-1.01673843760445
Bnc1	-0.1191304805	-0.2020732507	0.8514386112	0.8514386112	-7.8272503624	-1.08608007934212
Rpap3	0.0385031032	0.2020439791	0.8514597569	0.8514597569	-7.8272579264	1.02704764001933
Ssc5d	-0.1408599575	-0.2017155662	0.8516970134	0.8516970134	-7.8273427178	-1.10256213209748
Tfcp2l1	0.0239503528	0.2013955027	0.8519282575	0.8519282575	-7.8274252239	1.01673968381354
Ddx39b	0.0256698442	0.2011472066	0.8521076631	0.8521076631	-7.8274891417	1.01795221824179
Snrnp35	-0.0263002344	-0.2009258765	0.8522675942	0.8522675942	-7.8275460528	-1.01839711290259
Csrp2bp	0.1055936504	0.2009145348	0.8522757898	0.8522757898	-7.8275489675	1.07593703359097
Slc38a9	-0.049038755	-0.200797996	0.8523600036	0.8523600036	-7.8275789072	-1.03457537286005
Zfp592	0.0494212548	0.2007516152	0.8523935202	0.8523935202	-7.827590818	1.03484970480521
Shfm1	-0.0198748387	-0.2007072031	0.8524256145	0.8524256145	-7.8276022208	-1.01387151734598
Meiob	0.0733621231	0.2006955946	0.8524340034	0.8524340034	-7.8276052009	1.0521658445347
Selenbp1	-0.0211685487	-0.2005708021	0.8525241867	0.8525241867	-7.8276372262	-1.0147810955734
Lamc1	-0.0366111923	-0.2004608894	0.8526036193	0.8526036193	-7.8276654168	-1.02570168049641
Grip2	0.6061525516	0.2001667045	0.8528162341	0.8528162341	-7.8277407958	1.52219433024117
Pdlim7	-0.1121488797	-0.2000468951	0.8529028279	0.8529028279	-7.8277714636	-1.08083693384014
LOC100910802	0.1682611861	0.2000267519	0.8529173869	0.8529173869	-7.8277766179	1.12370332032621
Spef1	-0.1389179849	-0.1999623832	0.8529639116	0.8529639116	-7.8277930854	-1.1010790015902
Pkia	0.0895796275	0.1998305976	0.8530591666	0.8530591666	-7.8278267841	1.06406009143495
Plaa	0.0205689413	0.1997186074	0.8531401159	0.8531401159	-7.8278554039	1.01435942376507
Ccr7	0.2795937186	0.1994098805	0.8533632834	0.8533632834	-7.8279342199	1.21385299970731
Tcn2	0.0659800356	0.1992759749	0.8534600844	0.8534600844	-7.827968368	1.04679579603403
Aptx	-0.06238148	-0.1990090009	0.8536530911	0.8536530911	-7.8280363841	-1.04418799697625
Klhdc2	0.0169644181	0.1987006782	0.8538760067	0.8538760067	-7.8281148235	1.01182824549966
Rasgrp3	-0.0224306841	-0.1984590174	0.8540507385	0.8540507385	-7.8281762207	-1.0156692607908
Itgb3bp	0.1068456323	0.1979649953	0.8544079722	0.8544079722	-7.8283015065	1.07687114531543
Nos2	-0.5829029408	-0.1978317793	0.8545043101	0.8545043101	-7.8283352383	-1.49786016052864
Orai2	-0.0700336209	-0.1978292169	0.8545061632	0.8545061632	-7.8283358869	-1.04974114674929
Herc2	0.1058574892	0.19766412	0.854625561	0.854625561	-7.8283776601	1.07613381800255
Vps54	-0.0287901169	-0.1974363314	0.8547903055	0.8547903055	-7.8284352396	-1.02015623624662
Csf1	-0.0656679553	-0.1972566716	0.8549202484	0.8549202484	-7.8284806076	-1.04656938019037
Ttc27	0.0401342469	0.197161661	0.8549889692	0.8549889692	-7.8285045835	1.02820950003955
Pi4ka	-0.2317680362	-0.1969272367	0.8551585346	0.8551585346	-7.8285636922	-1.17427315046242
Tc2n	-0.0442270421	-0.196715263	0.8553118696	0.8553118696	-7.8286170809	-1.0311305787492
Camk4	-0.4448743548	-0.1965732386	0.85541461	0.85541461	-7.8286528204	-1.3611955639768
Slc15a1	-0.4598046619	-0.1963508278	0.8555755093	0.8555755093	-7.828708738	-1.37535558506346
Apba1	0.1151289416	0.1955181382	0.8561779844	0.8561779844	-7.8289175396	1.08307184129466
Sft2d2	0.0268465564	0.1954184687	0.8562501066	0.8562501066	-7.8289424741	1.01878283413202
Ankrd52	0.0258308904	0.1953102639	0.8563284071	0.8563284071	-7.8289695299	1.01806585728696
Cnot6l	-0.0428187045	-0.1952633482	0.8563623575	0.8563623575	-7.8289812563	-1.03012449544283
Srgap1	-0.1017164841	-0.1952297558	0.8563866668	0.8563866668	-7.8289896509	-1.07304939188668
Rassf1	-0.0588563724	-0.195219671	0.8563939647	0.8563939647	-7.8289921707	-1.0416397233347
Pnma1	-0.3597571013	-0.1951754218	0.8564259862	0.8564259862	-7.8290032256	-1.28320983232977
Ch25h	-0.2604299944	-0.194511229	0.8569066803	0.8569066803	-7.829168869	-1.19783566562892
P2rx2	0.3260126348	0.1942636464	0.8570858829	0.8570858829	-7.8292304724	1.25354399865016
Rbfox2	0.0222692429	0.1938739341	0.8573679825	0.8573679825	-7.8293272851	1.01555561120749
Anxa3	0.1171769828	0.1936928213	0.8574990933	0.8574990933	-7.8293722126	1.08461045540949
Nprl3	0.0424414988	0.1934144791	0.8577006017	0.8577006017	-7.8294411792	1.02985519525992
Casp12	0.2182374087	0.1933715721	0.8577316659	0.8577316659	-7.8294518019	1.16331145936706
Pop4	-0.0117464782	-0.1933152413	0.8577724492	0.8577724492	-7.8294657445	-1.00817527478238
Sfr1	0.0412572563	0.1932722117	0.8578036029	0.8578036029	-7.8294763922	1.02901018100731
Galnt4	0.0213303603	0.1929916876	0.8580067122	0.8580067122	-7.8295457512	1.01489491904744
Gnal	-0.1913129144	-0.1929779335	0.858016671	0.858016671	-7.8295491494	-1.14180233232646
Tmem255b	-0.1843569989	-0.1927438865	0.8581861405	0.8581861405	-7.8296069376	-1.13631041317159
LOC100909539	-0.1073831276	-0.1920427171	0.8586939043	0.8586939043	-7.8297796518	-1.07727242278474
Jmjd1c	0.0472822584	0.1918698033	0.8588191362	0.8588191362	-7.8298221498	1.03331653278997
Nr1i3	0.0674664934	0.1913446443	0.8591995127	0.8591995127	-7.8299509914	1.0478749011923
Camta2	0.0200584967	0.190781563	0.859607411	0.859607411	-7.830088753	1.01400059345877
Cd69	-0.3073900987	-0.1907413349	0.8596365546	0.8596365546	-7.8300985799	-1.23746703936069
Rab14	0.0411499917	0.1907234853	0.8596494859	0.8596494859	-7.8301029395	1.02893367678487
Dmap1	-0.0215745881	-0.1905736882	0.8597580105	0.8597580105	-7.8301395105	-1.01506674089996
Pum2	0.0202498353	0.1905473254	0.8597771102	0.8597771102	-7.8301459438	1.01413508502828
Tbc1d8	-0.0285745696	-0.1903512806	0.8599191472	0.8599191472	-7.8301937566	-1.02000383016612
Bmper	0.0748497048	0.190049828	0.8601375667	0.8601375667	-7.8302671831	1.05325130600013
Agmo	-0.0436782028	-0.1896153943	0.8604523668	0.8604523668	-7.8303728002	-1.03073838404675
Trim11	0.011966783	0.1896018421	0.8604621875	0.8604621875	-7.8303760912	1.00832923858279
Vipr2	-0.1944726263	-0.1895375874	0.8605087508	0.8605087508	-7.8303916912	-1.14430578590942
Chst10	-0.5022566609	-0.1890532919	0.8608597277	0.8608597277	-7.8305091043	-1.41642740358914
Zdhhc3	0.0113386962	0.1889756506	0.8609159995	0.8609159995	-7.8305279004	1.00789035134244
Rnf111	0.0082736004	0.188603082	0.8611860391	0.8611860391	-7.8306179898	1.00575129836634
Mcm2	-0.0739473615	-0.1884085189	0.8613270692	0.8613270692	-7.8306649673	-1.05259274886992
Trank1	-0.074519323	-0.1883035698	0.8614031448	0.8614031448	-7.8306902876	-1.05301013568222
Sde2	0.0352696917	0.1882184039	0.8614648814	0.8614648814	-7.8307108248	1.02474836753229
Nptx2	0.3652792044	0.1880785013	0.8615662993	0.8615662993	-7.8307445417	1.28813089702972
