gene_short_name	logFC	t	P.Value	adj.P.Val	B	FC
Thap4	0.0533310088	0.3651437021	0.7366911641	0.7366911641	-7.8781970264	1.03765798723848
RGD1307100	0.0929558977	0.3648101186	0.7369184962	0.7369184962	-7.8783486473	1.06655317645885
Hs3st1	-0.2698428325	-0.3646003481	0.7370614694	0.7370614694	-7.878443927	-1.20567647388838
Erich1	0.0332121251	0.364404034	0.7371952835	0.7371952835	-7.8785330488	1.02328791670231
Scml4	-0.1916493862	-0.3643191981	0.737253114	0.737253114	-7.8785715484	-1.14206865963694
Art4	-0.1099670781	-0.3640249772	0.7374536946	0.7374536946	-7.8787050056	-1.07920360909692
Rbms2	-0.0704686457	-0.3635720575	0.737762518	0.737762518	-7.8789102531	-1.05005772944811
Gas7	0.2782485102	0.3635123875	0.7378032087	0.7378032087	-7.8789372758	1.21272169740961
Cntnap1	-0.407688523	-0.3631672415	0.7380385955	0.7380385955	-7.8790935016	-1.32655870644322
LOC690871	0.0695680406	0.3630784548	0.7380991533	0.7380991533	-7.8791336675	1.04940243348638
Spx	-0.973946312	-0.3629002956	0.7382206757	0.7382206757	-7.879214237	-1.96420609381821
Plbd1	0.0777320374	0.3628272519	0.7382705017	0.7382705017	-7.8792472592	1.05535767991385
Msi1	0.6900086962	0.3626758075	0.7383738131	0.7383738131	-7.8793157059	1.61329324293766
Cyb561a3	0.0609944289	0.3625700455	0.7384459653	0.7384459653	-7.8793634903	1.04318456516864
Hic1	0.1566145558	0.3624547262	0.7385246417	0.7385246417	-7.8794155781	1.11466837348244
Gpr153	0.1639838375	0.3623576234	0.738590893	0.738590893	-7.879459426	1.12037666255386
Mllt4	0.0392497221	0.3616057486	0.7391039808	0.7391039808	-7.8797985753	1.02757929197008
Car8	-0.0600099688	-0.3606442077	0.7397604006	0.7397604006	-7.8802313491	-1.04247296414347
Nup85	0.1400204831	0.3604833951	0.7398702111	0.7398702111	-7.8803036242	1.10192076061945
Klre1	-0.3017296838	-0.3601129367	0.740123208	0.740123208	-7.880470008	-1.23262134890465
Abce1	-0.0475134645	-0.3598745348	0.7402860419	0.7402860419	-7.8805769976	-1.03348214521923
Glyat	-0.0581670489	-0.3596641021	0.7404297867	0.7404297867	-7.8806713807	-1.04114214400625
Parva	0.024966646	0.3594918372	0.7405474695	0.7405474695	-7.8807486067	1.0174561690265
Txk	0.4375134025	0.3594144527	0.7406003377	0.7406003377	-7.8807832869	1.35426812790083
Sass6	0.2392162037	0.3593301248	0.7406579515	0.7406579515	-7.8808210709	1.18035121867889
Klhl41	-0.6585803114	-0.35932962	0.7406582965	0.7406582965	-7.8808212971	-1.57852850323704
Gfra2	0.4223393391	0.3592572916	0.7407077139	0.7407077139	-7.880853698	1.34009877259315
Sharpin	0.0476478712	0.3588791804	0.7409660797	0.7409660797	-7.881022982	1.03357843264758
Zbtb1	-0.0429827544	-0.358705197	0.7410849784	0.7410849784	-7.8811008206	-1.0302416383068
Rilpl1	0.0534134344	0.3582960402	0.7413646289	0.7413646289	-7.8812837356	1.03771727352082
Il20	0.7387403054	0.3582855862	0.7413717747	0.7413717747	-7.8812884066	1.66871815502625
Reps1	-0.0832213841	-0.3580547419	0.7415295755	0.7415295755	-7.8813915183	-1.05938088607815
Slc13a3	-0.0746151781	-0.3580030427	0.7415649183	0.7415649183	-7.8814146024	-1.05308010178196
Cldn6	-0.0795770533	-0.3569432164	0.7422896213	0.7422896213	-7.8818871431	-1.05670820601251
Bfsp1	0.6588330091	0.3569159588	0.7423082644	0.7423082644	-7.8818992792	1.57880501729376
Adcyap1	0.7560257159	0.3569073082	0.7423141811	0.7423141811	-7.8819031306	1.68883187784466
Tmtc3	0.0169551891	0.3566680639	0.742477825	0.742477825	-7.8820096119	1.0118217727991
Iqcb1	-0.0975698819	-0.3564173193	0.7426493538	0.7426493538	-7.8821211406	-1.06996965530812
Hdx	0.885628641	0.3563680299	0.7426830738	0.7426830738	-7.8821430555	1.84756950738358
Ptger3	0.1807091434	0.3562351228	0.7427740023	0.7427740023	-7.8822021341	1.13344088077031
Fhl2	-0.1226510189	-0.3561276661	0.742847523	0.742847523	-7.8822498849	-1.08873362397176
Rpl39l	0.4220880481	0.3560802793	0.7428799455	0.7428799455	-7.882270938	1.33986537230787
Htr2b	0.6889654733	0.355989102	0.742942332	0.742942332	-7.8823114391	1.61212708096232
Apoa2	-0.2681694288	-0.3556943356	0.7431440381	0.7431440381	-7.8824423092	-1.20427880233978
Aar2	0.0812357659	0.3554913557	0.7432829508	0.7432829508	-7.8825323695	1.05792383590189
Foxk1	-0.1102385495	-0.3554858961	0.7432866873	0.7432866873	-7.8825347913	-1.079406701554
Palmd	0.0695872232	0.355145379	0.7435197546	0.7435197546	-7.8826857663	1.04941638681705
Pik3r4	-0.0644437768	-0.3549122658	0.7436793296	0.7436793296	-7.8827890443	-1.04568170519009
Mier1	0.0581794589	0.3548096233	0.7437495975	0.7437495975	-7.8828344988	1.04115109990421
Fam221a	0.7849980172	0.3547728566	0.7437747684	0.7437747684	-7.8828507778	1.72308995125543
MGC116197	0.7859436417	0.3547064346	0.7438202426	0.7438202426	-7.8828801829	1.724219732771
Mamdc4	-0.110453689	-0.3545051731	0.7439580397	0.7439580397	-7.8829692508	-1.07956767828663
Il10	-0.3695875238	-0.3539214006	0.7443577987	0.7443577987	-7.8832273326	-1.2919833911001
Vom2r80	0.9434639573	0.3535156938	0.7446356818	0.7446356818	-7.8834064603	1.92314022134125
Slc26a3	0.7999290713	0.3530787419	0.7449350214	0.7449350214	-7.8835991699	1.74101552915114
Necab2	0.1936053822	0.3530056785	0.7449850801	0.7449850801	-7.8836313715	1.14361811859532
Irx4	0.9534260722	0.352972143	0.7450080571	0.7450080571	-7.8836461497	1.93646586725186
Nxnl1	0.5151315571	0.3529057288	0.7450535622	0.7450535622	-7.8836754129	1.42912445341885
Oma1	0.0392840907	0.3528481489	0.7450930154	0.7450930154	-7.8837007794	1.02760377176748
Tmem60	0.0680032686	0.3523637635	0.7454249512	0.7454249512	-7.8839140204	1.04826485048497
Aifm1	-0.0286183781	-0.351414277	0.7460758131	0.7460758131	-7.8843312232	-1.02003480380572
Strada	-0.0340129462	-0.3513796456	0.7460995577	0.7460995577	-7.8843464204	-1.02385608808477
mrpl24	0.0789074628	0.3502319818	0.7468866424	0.7468866424	-7.8848492591	1.0562178753585
Yif1a	0.0396087754	0.3501882138	0.746916667	0.746916667	-7.8848684054	1.02783506442468
Pde1c	1.0099616256	0.350143672	0.7469472229	0.7469472229	-7.8848878879	2.01385753258869
Armcx6	-0.2637139204	-0.3500553583	0.7470078085	0.7470078085	-7.8849265093	-1.2005653374544
Tcf15	0.7083535169	0.349838996	0.7471562488	0.7471562488	-7.8850210908	1.6339383121761
Gpn2	0.0652867345	0.3496719331	0.7472708757	0.7472708757	-7.8850940841	1.04629286901036
Tlr11	-0.3217128949	-0.3494373005	0.7474318784	0.7474318784	-7.8851965454	-1.24981355732511
Las1l	-0.043699694	-0.3491681998	0.7476165531	0.7476165531	-7.8853139796	-1.03075373862213
Lzts3	-0.1433760486	-0.3488720868	0.7478197905	0.7478197905	-7.8854431047	-1.10448670186568
Lefty2	0.5774376309	0.3482971659	0.748214463	0.748214463	-7.8856935175	1.4921966048792
Gpr150	0.8946587396	0.3482615506	0.7482389155	0.7482389155	-7.8857090175	1.85917005827428
Csgalnact1	0.1005675541	0.3482096335	0.748274561	0.748274561	-7.8857316095	1.07219517958076
Fbxl13	0.8975239097	0.3481176715	0.7483377028	0.7483377028	-7.8857716194	1.86286601017232
Slc35e1	0.0587911227	0.348074255	0.7483675138	0.7483675138	-7.8857905053	1.0415926134878
Chrna10	0.8985894527	0.3480643621	0.7483743066	0.7483743066	-7.8857948083	1.86424239047913
Cd80	0.4673616363	0.3480400098	0.7483910279	0.7483910279	-7.8858054001	1.38257873020954
Dusp27	1.0604066468	0.3479338462	0.7484639262	0.7484639262	-7.885851567	2.08551927599349
Cdon	0.0696817415	0.3479112684	0.7484794299	0.7484794299	-7.8858613836	1.04948514168161
Zfyve28	1.0655245142	0.3477250357	0.7486073179	0.7486073179	-7.8859423333	2.09293065874295
Cdc27	0.0254286518	0.3476665821	0.7486474607	0.7486474607	-7.8859677329	1.01778204934999
Exd2	-0.0389917722	-0.3476085332	0.7486873266	0.7486873266	-7.8859929528	-1.0273955800468
Man2b1	0.0092806098	0.3475346841	0.748738045	0.748738045	-7.8860250315	1.006453563596
Clgn	0.9105781993	0.3474785349	0.7487766085	0.7487766085	-7.8860494175	1.87979872797752
Map3k7cl	-0.2177993747	-0.3473471362	0.7488668573	0.7488668573	-7.8861064705	-1.1629583059931
Donson	0.0651658669	0.3471442078	0.7490062451	0.7490062451	-7.8861945421	1.04620521527408
Paqr8	-0.2133297704	-0.3470494118	0.7490713629	0.7490713629	-7.8862356674	-1.15936092767118
RGD1308139	0.0938947827	0.3468933169	0.7491785944	0.7491785944	-7.8863033633	1.0672474996943
Ipo9	-0.0581549269	-0.3468775916	0.7491893975	0.7491893975	-7.8863101816	-1.041133396023
Tacr1	0.1248386352	0.3467094991	0.7493048798	0.7493048798	-7.8863830458	1.09038576668042
Gpsm3	-0.1170395061	-0.3463680168	0.7495395097	0.7495395097	-7.8865309692	-1.08450710608216
Tmem38a	0.1525250441	0.3463499865	0.7495518992	0.7495518992	-7.8865387758	1.11151317119808
RGD1307621	0.2030413993	0.3462861894	0.7495957378	0.7495957378	-7.8865663951	1.15112252324482
Alk	0.9294171936	0.3462720458	0.7496054569	0.7496054569	-7.8865725176	1.90450647601807
Odf3	0.6895488528	0.3462143149	0.7496451284	0.7496451284	-7.8865975056	1.61277910515296
Bcl2l1	0.1084020738	0.3461097976	0.7497169532	0.7497169532	-7.8866427346	1.07803354716459
Naaladl1	0.9404618044	0.3460967796	0.7497258994	0.7497258994	-7.8866483671	1.91914245480385
LOC689986	-0.1983487251	-0.3460757073	0.7497403809	0.7497403809	-7.8866574841	-1.1473843339492
Pde4a	0.3869003662	0.3460706528	0.7497438546	0.7497438546	-7.8866596709	1.30758104271113
Slitrk5	1.1131011194	0.3458872153	0.7498699236	0.7498699236	-7.8867390129	2.16310113476885
Tgm3	0.9453779045	0.3458802755	0.7498746933	0.7498746933	-7.8867420138	1.92569324285407
Vtcn1	0.946540542	0.3458286439	0.7499101794	0.7499101794	-7.8867643384	1.92724574389615
Pgls	-0.0625959824	-0.3458138198	0.7499203682	0.7499203682	-7.8867707476	-1.04434326020015
Ppm1j	-0.6874944088	-0.3455158558	0.7501251745	0.7501251745	-7.8868995165	-1.61048409046658
Rest	0.0776997998	0.3454270215	0.75018624	0.75018624	-7.8869378874	1.05533409778619
Il18r1	0.6445876495	0.3451921473	0.7503477063	0.7503477063	-7.8870392941	1.56329240280809
Msto1	0.0944376566	0.3444307067	0.7508712775	0.7508712775	-7.8873676034	1.067649171439
Fam199x	0.1800455465	0.3443684926	0.7509140638	0.7509140638	-7.8873943983	1.13291965148957
Tdrd7	-0.0219112376	-0.3442483156	0.7509967162	0.7509967162	-7.8874461444	-1.01530363197825
Hopx	0.1396898231	0.3440895386	0.7511059225	0.7511059225	-7.8875144852	1.1016682336775
Ccnt2	-0.0308990556	-0.3439333029	0.7512133883	0.7512133883	-7.8875817034	-1.02164859614946
Dll4	-0.1394477457	-0.3437377291	0.7513479226	0.7513479226	-7.8876658062	-1.10148339446978
Ddx51	0.0645774567	0.3435747812	0.7514600224	0.7514600224	-7.8877358448	1.0457786023848
Ubr1	-0.0723244263	-0.3434437254	0.7515501877	0.7515501877	-7.887792153	-1.05140931836004
Nr1i3	0.1332229716	0.3434405361	0.751552382	0.751552382	-7.8877935231	1.09674107916629
Ahcy	-0.0826670381	-0.3433428112	0.7516196193	0.7516196193	-7.8878354972	-1.05897390419465
Stxbp5	0.0698512491	0.3432947532	0.7516526856	0.7516526856	-7.8878561347	1.049608456834
Dlk1	0.7740123526	0.3432477693	0.7516850135	0.7516850135	-7.8878763083	1.71001899719439
Rpl7a	0.0231575691	0.3424947803	0.752203206	0.752203206	-7.8881992701	1.01618112278968
Pacrg	0.6113063959	0.3423365335	0.7523121297	0.7523121297	-7.888267059	1.52764190020935
Glp2r	0.5036304691	0.3422525294	0.752369954	0.752369954	-7.8883030324	1.41777684079757
Rnf19b	0.0797780608	0.3418202019	0.7526675801	0.7526675801	-7.8884880393	1.05685544507998
Lsm4	0.0740227826	0.3417562147	0.7527116353	0.7527116353	-7.8885154029	1.05264777767079
Mapk15	-0.5236174472	-0.3417467567	0.7527181472	0.7527181472	-7.8885194471	-1.43755529238674
Psd	1.0532990709	0.3417288634	0.752730467	0.752730467	-7.888527098	2.07527003233497
Otop1	0.8209701371	0.3417234713	0.7527341796	0.7527341796	-7.8885294035	1.76659353518485
Stap1	-0.2838850457	-0.3417165932	0.7527389153	0.7527389153	-7.8885323443	-1.21746900656455
Mllt10	0.046075263	0.3414151097	0.7529465066	0.7529465066	-7.8886611932	1.03245239540206
Rhcg	0.8368211562	0.3412300013	0.7530739792	0.7530739792	-7.8887402528	1.78611027568548
Luzp1	-0.0655217821	-0.3412271831	0.75307592	0.75307592	-7.8887414561	-1.04646334763234
Gareml	0.5366460877	0.3409426047	0.7532719113	0.7532719113	-7.8888629202	1.45059631359578
Ldb1	-0.0927567653	-0.3408966494	0.7533035633	0.7533035633	-7.888882526	-1.06640597235067
Ddx39b	0.052757988	0.3406521395	0.7534719815	0.7534719815	-7.8889867993	1.03724592403391
Frk	0.0414166251	0.3405921951	0.7535132738	0.7535132738	-7.8890123525	1.02912385795996
Gtf2ird1	-0.1576775172	-0.3405559865	0.7535382164	0.7535382164	-7.8890277854	-1.11548995116884
Arf5	0.0230464451	0.3405022423	0.7535752392	0.7535752392	-7.8890506897	1.01610285416113
RT1-M10-1	1.2312087739	0.3404531076	0.7536090874	0.7536090874	-7.8890716266	2.34763606083891
Klhl5	-0.0608077833	-0.3404494363	0.7536116166	0.7536116166	-7.8890731909	-1.04304961411573
Rbm46	0.0472206564	0.3402798882	0.7537284215	0.7537284215	-7.8891454149	1.03327241188827
Pthlh	0.9468541698	0.340269962	0.7537352601	0.7537352601	-7.8891496423	1.92766475382533
Rfx1	0.0312356333	0.3402409999	0.7537552137	0.7537552137	-7.8891619759	1.02188697241018
Fam184b	1.1076041137	0.3400007889	0.7539207168	0.7539207168	-7.8892642325	2.15487489517556
Hook3	-0.0435785218	-0.3399221542	0.7539748991	0.7539748991	-7.8892976922	-1.03066716907718
Hnrnpu	0.0448229118	0.3396333823	0.7541738895	0.7541738895	-7.8894205051	1.03155654983394
Arhgap39	0.1331115913	0.3394997073	0.7542660121	0.7542660121	-7.8894773233	1.09665641079792
Lgals1	-0.2423413039	-0.3392617645	0.7544300043	0.7544300043	-7.8895784085	-1.18291081289331
Haus4	0.1056710469	0.3391990205	0.7544732506	0.7544732506	-7.889605053	1.07599475611167
Ppp2r5c	0.059710464	0.3390799762	0.7545553054	0.7545553054	-7.889655593	1.04225656827265
Dctn6	0.0492425569	0.3389609073	0.7546373812	0.7546373812	-7.8897061268	1.03472153217587
Ctsz	0.0683494553	0.3386070899	0.754881297	0.754881297	-7.8898561922	1.04851642055514
Sun1	0.0536333544	0.3385777993	0.754901491	0.754901491	-7.8898686087	1.03787547201141
Coprs	0.1146331603	0.3385254974	0.7549375506	0.7549375506	-7.8898907774	1.08269970824044
Tspyl4	0.1009191567	0.3382885318	0.7551009368	0.7551009368	-7.8899911776	1.07245651863305
Tmem255b	0.4118720929	0.3382127727	0.7551531757	0.7551531757	-7.8900232622	1.33041108367293
Syt5	0.5899274326	0.3379872438	0.7553086966	0.7553086966	-7.8901187358	1.50517103557136
Slc35c2	-0.1568711479	-0.3379498252	0.7553345013	0.7553345013	-7.8901345705	-1.11486664167282
Olr1058	0.6167504622	0.337683321	0.7555183001	0.7555183001	-7.8902473019	1.53341740701074
Olfml2a	0.192620619	0.3375181527	0.7556322215	0.7556322215	-7.8903171264	1.14283776742486
B4galt7	-0.0861634632	-0.3373371764	0.7557570552	0.7557570552	-7.890393597	-1.06154347931815
Myo1a	0.9783244011	0.337282111	0.7557950401	0.7557950401	-7.890416857	1.9701758452124
Arcn1	-0.0170708015	-0.3371460652	0.7558888901	0.7558888901	-7.8904743085	-1.01190285981158
Camp	-0.4764239494	-0.3370803737	0.7559342088	0.7559342088	-7.8905020419	-1.39129075541564
Aurkc	-0.1954770878	-0.3370218597	0.755974577	0.755974577	-7.8905267409	-1.14510277439227
Casp7	0.0622191066	0.3369214345	0.7560438616	0.7560438616	-7.8905691215	1.04407048162502
Espnl	0.7707325486	0.3363777445	0.7564190112	0.7564190112	-7.8907983598	1.70613587800386
Mpp4	-0.5437797024	-0.336235713	0.7565170279	0.7565170279	-7.8908581881	-1.45778675973494
Rps27a	0.2090036941	0.3361517907	0.756574946	0.756574946	-7.8908935278	1.15588966627007
Gtf3c6	-0.0393781597	-0.3359847219	0.7566902528	0.7566902528	-7.890963856	-1.0276707774811
Mrgbp	-0.0582406386	-0.3359744907	0.7566973143	0.7566973143	-7.8909681618	-1.04119525245257
Mrgprx3	0.7096458291	0.3359567174	0.7567095816	0.7567095816	-7.8909756414	1.63540258866207
Zfp319	0.0728199185	0.3357721884	0.7568369499	0.7568369499	-7.8910532754	1.0517704858793
A3galt2	-0.2542263054	-0.3357610468	0.7568446406	0.7568446406	-7.8910579616	-1.19269594746239
Dhx34	0.0649215862	0.3356722608	0.7569059276	0.7569059276	-7.8910952997	1.0460280842106
Erap1	-0.0302610737	-0.3354708834	0.7570449424	0.7570449424	-7.891179953	-1.02119690733181
Cldn9	0.739790711	0.3353535606	0.7571259381	0.7571259381	-7.8912292503	1.66993356722744
Faim2	0.7503061146	0.3351422782	0.7572718104	0.7572718104	-7.8913179872	1.68214971532847
Tamm41	-0.079937467	-0.335134418	0.7572772375	0.7572772375	-7.8913212874	-1.05697222555906
Hsh2d	-0.4977864158	-0.3351038972	0.7572983106	0.7572983106	-7.8913341013	-1.41204534225321
Plekha8	0.0425481429	0.3348393869	0.7574809534	0.7574809534	-7.8914451079	1.02993132502863
Ckmt1b	0.7671025254	0.3348035213	0.7575057199	0.7575057199	-7.8914601533	1.70184839689878
Lman1l	0.7683194289	0.3347785303	0.7575229774	0.7575229774	-7.8914706359	1.70328450008663
Ccr1	-0.0885088292	-0.3347662629	0.7575314486	0.7575314486	-7.8914757813	-1.06327061689706
Rgs6	-0.1521367392	-0.3345963757	0.7576487691	0.7576487691	-7.8915470197	-1.11121404496567
Samd3	-0.5842649362	-0.3343525117	0.7578171909	0.7578171909	-7.8916492196	-1.49927490299008
Dusp12	-0.0786081352	-0.334278049	0.7578686211	0.7578686211	-7.8916804119	-1.05599875603156
Uckl1	0.0551634393	0.3341880495	0.7579307845	0.7579307845	-7.8917181039	1.03897679970457
Zdhhc3	0.0198915596	0.3341709139	0.7579426205	0.7579426205	-7.8917252793	1.01388326823028
Wipi2	-0.064411234	-0.3340247696	0.7580435693	0.7580435693	-7.8917864617	-1.04565811806611
Tfcp2l1	0.0620831791	0.3340179814	0.7580482583	0.7580482583	-7.8917893029	1.04397211627338
Sstr4	0.8121519707	0.3338990212	0.7581304345	0.7581304345	-7.8918390854	1.75582854105408
Snapc1	-0.0617413371	-0.3338540567	0.7581614966	0.7581614966	-7.8918578978	-1.04372477970579
Sfrp4	0.8160261502	0.3338219353	0.7581836867	0.7581836867	-7.8918713355	1.76054993845507
Rab31	0.0903559224	0.3337650089	0.7582230135	0.7582230135	-7.891895147	1.06463280200445
Rraga	-0.0230339551	-0.3336795161	0.7582820767	0.7582820767	-7.8919309004	-1.01609405738194
Tsen54	-0.0528662147	-0.3336560161	0.7582983123	0.7582983123	-7.8919407267	-1.0373237380632
Sp6	0.8303925236	0.333537019	0.7583805264	0.7583805264	-7.8919904741	1.77816909477292
Nefl	0.8345150462	0.333455932	0.7584365512	0.7584365512	-7.8920243635	1.78325750612943
Lrrtm3	-1.0589438166	-0.3332665279	0.7585674219	0.7585674219	-7.8921034926	-2.0834057216065
Cetn3	-0.0112829487	-0.333243238	0.758583515	0.758583515	-7.8921132198	-1.00785140597962
Arfip2	-0.0560659428	-0.3330457428	0.7587199888	0.7587199888	-7.892195679	-1.03962695342658
Actc1	1.0983906038	0.3328687922	0.7588422753	0.7588422753	-7.8922695215	2.14115702791847
Hist1h4m	-0.4512921116	-0.3323708806	0.7591864191	0.7591864191	-7.8924771057	-1.36726426256975
Gpr75	0.9011015594	0.3321726879	0.7593234247	0.7593234247	-7.8925596531	1.86749134839946
Bmx	0.3323028801	0.3320858454	0.7593834604	0.7593834604	-7.8925958086	1.25902146534114
Cd177	0.9112793715	0.3319835064	0.7594542117	0.7594542117	-7.8926384044	1.88071256140984
Pds5b	0.032690059	0.3311430241	0.7600353875	0.7600353875	-7.8929877668	1.0229176878813
Rad51c	0.1776587328	0.3311063516	0.7600607504	0.7600607504	-7.8930029915	1.13104688387158
Vwc2	0.9668073914	0.3309788164	0.7601489574	0.7601489574	-7.893055926	1.95451057630219
Slc52a3	-0.0975828334	-0.3309764611	0.7601505865	0.7601505865	-7.8930569034	-1.06997926078523
Vsig4	0.0328334363	0.3305413635	0.7604515479	0.7604515479	-7.8932373488	1.02301935210008
Mybpc1	1.0053714009	0.3303151815	0.7606080218	0.7606080218	-7.8933310641	2.00746022200375
Pkd1	-0.1021466971	-0.3301341308	0.7607332842	0.7607332842	-7.8934060365	-1.07336942392567
Gabrr1	1.0224379727	0.3300307698	0.7608048001	0.7608048001	-7.8934488206	2.03134878407708
Cdkn2aip	-0.0130212682	-0.3299284552	0.760875595	0.760875595	-7.8934911592	-1.00906650938632
Smyd4	0.1368854867	0.3298777962	0.7609106488	0.7609106488	-7.8935121177	1.09952887121828
RGD1308106	-0.0677256384	-0.3294740235	0.761190068	0.761190068	-7.893679058	-1.04806314328355
Zfp367	-0.1367213572	-0.3292905257	0.7613170677	0.7613170677	-7.893754862	-1.09940378944163
Trim25	0.1660855525	0.3292415158	0.7613509893	0.7613509893	-7.8937751015	1.12201001428359
Hsbp1l1	0.2896570766	0.3292342761	0.7613560003	0.7613560003	-7.8937780911	1.222349695051
Htr5b	-0.0957412943	-0.3286416015	0.7617662686	0.7617662686	-7.8940226186	-1.06861434889987
S100a9	-0.1577357577	-0.3284470201	0.761900986	0.761900986	-7.8941028095	-1.11553498355753
Mapk6	0.0673846812	0.3283843198	0.7619443986	0.7619443986	-7.8941286401	1.04781548009647
Fcer1a	-0.6643673418	-0.3283202504	0.7619887602	0.7619887602	-7.8941550299	-1.58487311393458
Ppp3cb	-0.0741219131	-0.3283017746	0.762001553	0.762001553	-7.894162639	-1.05272010971788
Tra2a	-0.031357905	-0.3281309365	0.7621198479	0.7621198479	-7.8942329789	-1.02197358333538
Rab14	0.0712775873	0.3279393994	0.7622524854	0.7622524854	-7.8943118005	1.05064667828762
Cd68	-0.0683071848	-0.3277451014	0.7623870455	0.7623870455	-7.894391714	-1.04848569981181
Mcpt9	0.0555299094	0.3276168632	0.7624758621	0.7624758621	-7.8944444333	1.03924075174163
Tmem178b	-1.1004745218	-0.32728638	0.7627047734	0.7627047734	-7.894580207	-2.14425208244371
Gadd45g	-0.2065426615	-0.3272263771	0.7627463381	0.7627463381	-7.8946048444	-1.1539195636929
Tmcc2	-0.0889800771	-0.3269734926	0.7629215255	0.7629215255	-7.8947086333	-1.06361798475712
Oasl2	-0.126601931	-0.3268294563	0.7630213158	0.7630213158	-7.894767715	-1.09171927655945
Rasgrp4	-0.1041676222	-0.3267986201	0.7630426802	0.7630426802	-7.8947803604	-1.07487405183667
Ccdc64b	0.4438664997	0.326638425	0.7631536738	0.7631536738	-7.8948460357	1.3602449758282
Tp63	1.6051739916	0.3265270124	0.763230872	0.763230872	-7.8948916937	3.04232439411643
RGD1304595	0.0739683382	0.326226348	0.763439221	0.763439221	-7.8950148362	1.05260805361708
Nptxr	0.1111848821	0.3261272751	0.7635078805	0.7635078805	-7.89505539	1.08011496824424
Pex2	-0.0192363598	-0.3258182204	0.7637220792	0.7637220792	-7.8951818219	-1.01342291779337
Ntf4	-0.7162716175	-0.325693323	0.7638086504	0.7638086504	-7.8952328845	-1.64293068843479
Cep57	0.0470192851	0.3254760481	0.7639592625	0.7639592625	-7.8953216705	1.03312819784281
Cnrip1	0.0442609656	0.3252831488	0.764092989	0.764092989	-7.8954004493	1.0311548250164
Snx9	0.0564850102	0.3250422094	0.7642600339	0.7642600339	-7.8954987856	1.03992898333198
Rpl27a	-0.1240653071	-0.3249997392	0.7642894805	0.7642894805	-7.8955161122	-1.08980144360977
Slc25a40	-0.1263613972	-0.3246915058	0.7645032084	0.7645032084	-7.8956417985	-1.09153727448053
Bcam	-0.0507833326	-0.3244092344	0.764698958	0.764698958	-7.8957568003	-1.03582718886747
Smim5	0.2400103469	0.3243299865	0.7647539189	0.7647539189	-7.8957890702	1.18100113145018
Stmn1	-0.0939120349	-0.3238608013	0.7650793498	0.7650793498	-7.8959799717	-1.0672602622511
Trim21	0.0568579598	0.323414813	0.7653887488	0.7653887488	-7.8961611941	1.04019784904642
Ankrd40	-0.0447319434	-0.3230462937	0.7656444469	0.7656444469	-7.8963107607	-1.03149150761243
Bnip2	0.0385020033	0.3228926059	0.7657510949	0.7657510949	-7.8963730888	1.02704685700613
Kcna7	-0.6640149183	-0.3228683757	0.7657679095	0.7657679095	-7.8963829128	-1.5844860062657
Edem3	0.0223062882	0.3228498642	0.7657807557	0.7657807557	-7.8963904177	1.01558168882213
Ptrhd1	0.1387662967	0.3228164868	0.7658039184	0.7658039184	-7.8964039486	1.10096323775452
Arf2	-0.0650229802	-0.3227115705	0.7658767286	0.7658767286	-7.8964464719	-1.04610160265745
Chst9	0.1410036248	0.3222556598	0.7661931595	0.7661931595	-7.8966311051	1.10267193355061
Cpsf7	0.0152736316	0.3220963944	0.7663037135	0.7663037135	-7.896695546	1.01064311392894
Ptpn13	0.1531535601	0.3217082262	0.7665731902	0.7665731902	-7.8968524786	1.11199751195576
Ppp4r3a	-0.0355660567	-0.3216497601	0.7666137826	0.7666137826	-7.8968761005	-1.02495889764236
Rps25	0.0254343802	0.3214599544	0.7667455693	0.7667455693	-7.8969527592	1.01778609058816
Tmem51	0.1127915069	0.3213832294	0.7667988442	0.7667988442	-7.8969837347	1.08131848393207
Ccdc93	-0.0301378856	-0.3212995731	0.7668569338	0.7668569338	-7.8970175007	-1.02110971361971
Fap	-0.8566421992	-0.3212896743	0.7668638075	0.7668638075	-7.8970214956	-1.81081881167407
Pitpna	0.0268450546	0.3212685987	0.7668784424	0.7668784424	-7.8970300007	1.01878177361179
Zfp668	0.1911036737	0.3210068089	0.76706024	0.76706024	-7.8971356033	1.14163674348882
Cyp4f40	0.4817911374	0.3209150297	0.7671239799	0.7671239799	-7.8971726067	1.39647634642923
Csnk1d	0.0549595732	0.3208582195	0.7671634352	0.7671634352	-7.8971955063	1.03882999308408
Rap2c	0.035929423	0.3205747948	0.7673602905	0.7673602905	-7.8973096951	1.02521708278728
Scn1b	-0.0681047173	-0.3204915159	0.7674181369	0.7674181369	-7.8973432291	-1.04833856588735
Rbm28	0.1046264435	0.3203828601	0.7674936133	0.7674936133	-7.8973869695	1.07521594913759
Bai1	1.0694547117	0.3198951368	0.7678324449	0.7678324449	-7.897583135	2.09864000475435
Plcb2	0.1537057121	0.3195609261	0.7680646666	0.7680646666	-7.8977173943	1.11242317998819
Gng5	-0.2704976458	-0.3195473179	0.7680741227	0.7680741227	-7.8977228582	-1.2062238329377
PVR	0.0847152895	0.3195181823	0.7680943687	0.7680943687	-7.8977345558	1.06047843924102
Synpo2	0.1481553076	0.3195131191	0.7680978871	0.7680978871	-7.8977365885	1.10815163510355
